uid,freq_download_last_30_days,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days
168693616.0,30,9.0,8.0,3.0,2.0,2.0
168694384.0,1,,,,,
168694560.0,66,,,,,
168695040.0,21,,,,,
168695072.0,21,5.0,4.0,4.0,4.0,3.0
168695136.0,50,22.0,22.0,22.0,22.0,22.0
168695184.0,31,8.0,8.0,6.0,6.0,6.0
168695504.0,9,2.0,1.0,,,
168695520.0,93,44.0,36.0,22.0,20.0,20.0
168695744.0,99,,,,,
168696112.0,70,21.0,16.0,2.0,2.0,2.0
168696496.0,1,,,,,
168696544.0,154,13.0,13.0,7.0,7.0,5.0
168696800.0,40,,,,,
168697184.0,10,2.0,1.0,1.0,1.0,1.0
168697952.0,1,,,,,
168698000.0,13,,,,,
168698144.0,29,9.0,8.0,6.0,3.0,3.0
168698496.0,73,13.0,13.0,1.0,1.0,1.0
168698528.0,16,8.0,8.0,7.0,7.0,7.0
168698544.0,1,,,,,
168698656.0,1,,,,,
168698800.0,34,,,,,
168699248.0,136,133.0,26.0,22.0,21.0,21.0
168699936.0,52,34.0,33.0,11.0,8.0,8.0
168700384.0,13,5.0,5.0,,,
168701152.0,150,,,,,
168701248.0,34,13.0,10.0,10.0,10.0,10.0
168701568.0,65,19.0,16.0,4.0,2.0,
168702016.0,78,41.0,41.0,41.0,39.0,39.0
168702240.0,26,23.0,12.0,8.0,1.0,1.0
168703024.0,31,,,,,
168703328.0,250,211.0,109.0,16.0,13.0,13.0
168703376.0,21,8.0,6.0,6.0,6.0,
168703552.0,34,2.0,1.0,1.0,1.0,1.0
168703680.0,638,143.0,121.0,91.0,91.0,91.0
168704176.0,19,1.0,,,,
168704640.0,29,,,,,
168704752.0,5,,,,,
168705136.0,6,,,,,
168705296.0,37,6.0,5.0,5.0,1.0,1.0
168705328.0,159,55.0,51.0,47.0,47.0,47.0
168706400.0,221,171.0,169.0,25.0,17.0,17.0
168706656.0,96,46.0,39.0,13.0,7.0,1.0
168707232.0,19,,,,,
168708112.0,10,2.0,2.0,1.0,,
168708352.0,70,15.0,15.0,15.0,3.0,3.0
168709056.0,84,22.0,,,,
168709280.0,7,2.0,2.0,2.0,2.0,2.0
168709760.0,52,16.0,,,,
168710048.0,141,2.0,2.0,2.0,2.0,2.0
168710656.0,22,6.0,2.0,,,
168710880.0,21,1.0,1.0,1.0,,
168711104.0,18,1.0,1.0,1.0,1.0,1.0
168711744.0,40,35.0,1.0,,,
168711856.0,158,9.0,8.0,6.0,6.0,6.0
168712096.0,10,4.0,3.0,2.0,1.0,1.0
168712352.0,12,,,,,
168712544.0,6,,,,,
168712880.0,55,9.0,9.0,9.0,9.0,9.0
168713584.0,39,21.0,20.0,15.0,15.0,13.0
168713904.0,76,37.0,35.0,35.0,17.0,17.0
168714016.0,76,8.0,7.0,7.0,,
168714048.0,2058,928.0,846.0,250.0,249.0,224.0
168714416.0,10,3.0,1.0,1.0,1.0,1.0
168714464.0,23,13.0,9.0,6.0,4.0,2.0
168715616.0,3,1.0,,,,
168715648.0,7,,,,,
168715760.0,10,4.0,4.0,4.0,,
168716224.0,17,,,,,
168716288.0,89,24.0,23.0,3.0,2.0,2.0
168716320.0,266,102.0,100.0,7.0,3.0,2.0
168716688.0,251,137.0,105.0,1.0,1.0,1.0
168717024.0,128,31.0,26.0,,,
168717296.0,3,2.0,,,,
168717680.0,107,16.0,15.0,6.0,6.0,6.0
168717728.0,76,,,,,
168718192.0,120,7.0,4.0,4.0,3.0,3.0
168718704.0,3,,,,,
168718912.0,67,32.0,32.0,30.0,16.0,16.0
168719200.0,54,11.0,8.0,4.0,3.0,3.0
168719568.0,53,,,,,
168719872.0,55,,,,,
168720032.0,3,,,,,
168720624.0,143,12.0,1.0,1.0,,
168721248.0,68,2.0,2.0,,,
168722208.0,2,,,,,
168722512.0,1,,,,,
168723264.0,4,1.0,,,,
168723504.0,52,15.0,15.0,1.0,1.0,1.0
168723536.0,75,3.0,3.0,1.0,1.0,1.0
168723904.0,54,19.0,4.0,,,
168724208.0,176,33.0,1.0,,,
168724688.0,73,59.0,31.0,15.0,11.0,9.0
168725120.0,28,13.0,2.0,2.0,2.0,1.0
168725328.0,11,,,,,
168725440.0,78,60.0,60.0,60.0,60.0,60.0
168725456.0,92,4.0,4.0,,,
168726432.0,77,15.0,15.0,,,
168726736.0,14,4.0,3.0,3.0,3.0,3.0
168726928.0,13,2.0,,,,
168726960.0,3,2.0,,,,
168727696.0,98,18.0,6.0,4.0,4.0,3.0
168727984.0,81,69.0,28.0,24.0,16.0,14.0
168728096.0,58,30.0,30.0,30.0,30.0,30.0
168728144.0,14,5.0,5.0,5.0,4.0,4.0
168728192.0,67,49.0,39.0,35.0,10.0,9.0
168728240.0,23,16.0,14.0,12.0,12.0,10.0
168728320.0,53,3.0,3.0,3.0,3.0,1.0
168728336.0,277,88.0,52.0,48.0,44.0,35.0
168728976.0,7,4.0,3.0,3.0,3.0,3.0
168729392.0,92,56.0,49.0,48.0,48.0,47.0
168729440.0,116,59.0,32.0,25.0,25.0,24.0
168731360.0,89,19.0,18.0,17.0,14.0,14.0
168731392.0,98,91.0,91.0,37.0,21.0,18.0
168731664.0,18,5.0,5.0,5.0,5.0,5.0
168731712.0,100,2.0,1.0,,,
168731760.0,54,15.0,15.0,11.0,8.0,8.0
168732416.0,58,11.0,11.0,5.0,3.0,3.0
168732608.0,128,,,,,
168732640.0,190,26.0,22.0,21.0,21.0,15.0
168732736.0,35,,,,,
168733456.0,13,9.0,9.0,,,
168733808.0,62,45.0,45.0,45.0,4.0,4.0
168733904.0,16,1.0,1.0,1.0,1.0,1.0
168735392.0,35,25.0,5.0,5.0,2.0,2.0
168736112.0,30,6.0,2.0,2.0,2.0,2.0
168736240.0,35,1.0,1.0,1.0,1.0,1.0
168736848.0,708,149.0,7.0,7.0,7.0,7.0
168737120.0,55,35.0,28.0,7.0,1.0,1.0
168737392.0,36,,,,,
168737936.0,35,4.0,3.0,2.0,1.0,1.0
168738448.0,46,,,,,
168738480.0,3,,,,,
168738608.0,160,12.0,1.0,1.0,,
168738832.0,7,,,,,
168738848.0,170,19.0,5.0,5.0,4.0,4.0
168738928.0,208,8.0,3.0,,,
168739216.0,10,3.0,3.0,1.0,1.0,1.0
168739568.0,54,24.0,24.0,5.0,4.0,4.0
168740208.0,60,14.0,10.0,4.0,3.0,3.0
168740784.0,4,,,,,
168741008.0,71,39.0,13.0,12.0,12.0,12.0
168741664.0,26,1.0,1.0,1.0,1.0,1.0
168742192.0,21,,,,,
168742272.0,851,773.0,769.0,765.0,763.0,755.0
168742512.0,24,3.0,1.0,,,
168742688.0,4,1.0,1.0,1.0,1.0,1.0
168742720.0,11,4.0,4.0,4.0,4.0,4.0
168743008.0,37,1.0,,,,
168743408.0,34,24.0,18.0,8.0,7.0,7.0
168743584.0,362,93.0,57.0,51.0,49.0,34.0
168743760.0,9,5.0,2.0,2.0,1.0,1.0
168743920.0,129,4.0,3.0,3.0,3.0,
168744224.0,3,,,,,
168744368.0,8,,,,,
168744400.0,34,1.0,1.0,1.0,,
168744560.0,55,18.0,18.0,12.0,,
168744640.0,60,31.0,31.0,,,
168744960.0,75,44.0,39.0,37.0,37.0,37.0
168745152.0,38,5.0,3.0,3.0,3.0,3.0
168745760.0,607,1.0,,,,
168745888.0,159,23.0,9.0,9.0,8.0,8.0
168746112.0,139,9.0,5.0,4.0,4.0,4.0
168746160.0,36,4.0,,,,
168746208.0,74,12.0,8.0,7.0,2.0,2.0
168746448.0,1,,,,,
168746544.0,103,,,,,
168746688.0,24,23.0,6.0,5.0,5.0,4.0
168746896.0,45,40.0,10.0,6.0,6.0,6.0
168747344.0,80,26.0,25.0,19.0,15.0,15.0
168747824.0,219,69.0,44.0,13.0,13.0,12.0
168748080.0,7,,,,,
168748912.0,2,1.0,1.0,1.0,1.0,1.0
168749040.0,241,55.0,52.0,,,
168749184.0,24,2.0,1.0,1.0,1.0,1.0
168749696.0,17,,,,,
168749728.0,8,3.0,3.0,3.0,3.0,3.0
168750256.0,249,182.0,175.0,126.0,126.0,118.0
168751520.0,188,109.0,34.0,1.0,1.0,1.0
168751632.0,82,5.0,4.0,4.0,4.0,2.0
168751936.0,1,,,,,
168752464.0,30,6.0,2.0,,,
168752768.0,102,16.0,10.0,10.0,10.0,10.0
168753328.0,50,7.0,7.0,6.0,5.0,3.0
168753952.0,43,16.0,16.0,1.0,,
168754288.0,68,32.0,18.0,8.0,3.0,3.0
168754864.0,795,2.0,,,,
168755120.0,36,,,,,
168755232.0,4,,,,,
168755296.0,11,,,,,
168755856.0,33,2.0,1.0,1.0,1.0,1.0
168755936.0,58,,,,,
168756192.0,60,39.0,32.0,25.0,21.0,21.0
168756272.0,51,,,,,
168756288.0,9,,,,,
168756560.0,92,78.0,67.0,67.0,53.0,53.0
168756880.0,14,5.0,4.0,1.0,1.0,
168757424.0,41,17.0,6.0,6.0,6.0,5.0
168757472.0,48,24.0,15.0,12.0,,
168757824.0,246,166.0,141.0,103.0,86.0,82.0
168758400.0,81,1.0,1.0,1.0,1.0,1.0
168758496.0,13,,,,,
168758976.0,131,37.0,5.0,5.0,5.0,4.0
168759152.0,46,8.0,2.0,2.0,2.0,2.0
168759472.0,76,26.0,26.0,24.0,2.0,1.0
168759504.0,7,2.0,2.0,,,
168759520.0,92,39.0,35.0,29.0,29.0,27.0
168759728.0,48,10.0,,,,
168759968.0,103,15.0,15.0,15.0,15.0,15.0
168760624.0,42,6.0,2.0,2.0,,
168761184.0,88,,,,,
168761280.0,36,,,,,
168761440.0,21,8.0,8.0,8.0,8.0,6.0
168761840.0,63,18.0,7.0,7.0,3.0,3.0
168761856.0,18,11.0,11.0,10.0,9.0,7.0
168762192.0,48,22.0,9.0,8.0,4.0,2.0
168762384.0,261,,,,,
168762528.0,26,4.0,4.0,4.0,2.0,2.0
168762688.0,7,3.0,3.0,3.0,3.0,3.0
168762816.0,128,6.0,6.0,6.0,6.0,4.0
168763040.0,24,,,,,
168763328.0,115,18.0,16.0,15.0,15.0,15.0
168763360.0,38,3.0,2.0,2.0,2.0,1.0
168763536.0,44,14.0,9.0,8.0,7.0,7.0
168764352.0,12,8.0,8.0,8.0,7.0,7.0
168764512.0,57,2.0,2.0,,,
168764656.0,658,241.0,54.0,,,
168765248.0,33,5.0,,,,
168765904.0,39,7.0,1.0,,,
168765984.0,80,63.0,62.0,51.0,50.0,48.0
168766016.0,18,9.0,9.0,9.0,9.0,9.0
168766208.0,18,,,,,
168766336.0,137,35.0,31.0,21.0,21.0,20.0
168766432.0,73,58.0,58.0,35.0,34.0,33.0
168766608.0,25,4.0,4.0,4.0,4.0,4.0
168766912.0,137,71.0,45.0,35.0,28.0,26.0
168767008.0,87,,,,,
168767104.0,60,22.0,21.0,,,
168767632.0,111,96.0,75.0,2.0,,
168767728.0,1,,,,,
168768240.0,14,,,,,
168768480.0,191,121.0,75.0,74.0,73.0,72.0
168768528.0,7,4.0,4.0,4.0,,
168768800.0,256,20.0,11.0,8.0,6.0,
168768976.0,76,31.0,3.0,3.0,,
168769376.0,2,,,,,
168769536.0,292,7.0,6.0,6.0,6.0,6.0
168769616.0,11,3.0,2.0,2.0,2.0,2.0
168770448.0,296,9.0,7.0,4.0,4.0,4.0
168770816.0,19,3.0,3.0,2.0,,
168770880.0,51,15.0,,,,
168770944.0,29,,,,,
168771040.0,5,2.0,1.0,1.0,1.0,1.0
168771456.0,12,1.0,1.0,1.0,1.0,1.0
168771568.0,63,4.0,4.0,4.0,4.0,4.0
168771664.0,6,,,,,
168771792.0,6,,,,,
168772096.0,44,11.0,9.0,7.0,4.0,1.0
168772944.0,101,71.0,25.0,21.0,18.0,17.0
168773232.0,41,,,,,
168773616.0,57,55.0,54.0,3.0,2.0,2.0
168773760.0,5,1.0,1.0,1.0,1.0,1.0
168774080.0,19,1.0,1.0,1.0,1.0,1.0
168774096.0,4,,,,,
168774624.0,248,245.0,184.0,8.0,8.0,6.0
168774752.0,138,11.0,11.0,11.0,,
168774832.0,42,17.0,8.0,8.0,7.0,7.0
168775024.0,4,3.0,3.0,,,
168775072.0,37,37.0,37.0,26.0,26.0,26.0
168775728.0,157,77.0,76.0,75.0,45.0,16.0
168776192.0,202,58.0,45.0,38.0,26.0,19.0
168776592.0,100,9.0,8.0,8.0,7.0,7.0
168776608.0,57,25.0,25.0,7.0,,
168776672.0,20,15.0,6.0,1.0,1.0,1.0
168776816.0,49,28.0,7.0,2.0,1.0,
168777328.0,34,12.0,12.0,12.0,12.0,12.0
168777520.0,40,15.0,2.0,,,
168777920.0,74,67.0,1.0,,,
168778160.0,93,65.0,5.0,5.0,5.0,4.0
168778496.0,15,,,,,
168778736.0,17,3.0,2.0,2.0,2.0,2.0
168778768.0,52,,,,,
168778848.0,540,51.0,49.0,47.0,47.0,46.0
168778928.0,162,121.0,118.0,118.0,118.0,118.0
168779264.0,2,,,,,
168779440.0,90,18.0,15.0,8.0,8.0,7.0
168779968.0,15,1.0,,,,
168780448.0,49,,,,,
168781120.0,94,50.0,18.0,15.0,15.0,15.0
168781456.0,5,,,,,
168781760.0,130,96.0,84.0,83.0,52.0,51.0
168781824.0,123,121.0,121.0,29.0,29.0,29.0
168782256.0,159,37.0,37.0,33.0,24.0,23.0
168782352.0,1095,5.0,5.0,5.0,5.0,5.0
168782848.0,28,9.0,8.0,6.0,2.0,2.0
168783136.0,73,46.0,39.0,39.0,39.0,39.0
168783152.0,15,1.0,1.0,1.0,1.0,1.0
168783520.0,109,19.0,5.0,2.0,2.0,2.0
168783920.0,1,,,,,
168784176.0,5,,,,,
168785120.0,73,1.0,,,,
168785280.0,13,,,,,
168785408.0,85,68.0,35.0,25.0,24.0,24.0
168785504.0,12,5.0,4.0,,,
168785888.0,65,,,,,
168785952.0,80,,,,,
168786016.0,32,21.0,7.0,,,
168786144.0,40,18.0,18.0,7.0,,
168786336.0,60,36.0,2.0,,,
168786752.0,79,53.0,52.0,1.0,,
168786784.0,27,11.0,11.0,11.0,10.0,10.0
168786944.0,152,141.0,140.0,103.0,102.0,102.0
168787392.0,210,176.0,133.0,133.0,127.0,127.0
168787488.0,13,,,,,
168787600.0,16,2.0,,,,
168787920.0,97,,,,,
168788416.0,25,,,,,
168788720.0,128,22.0,22.0,11.0,6.0,
168788896.0,4,4.0,4.0,4.0,4.0,4.0
168789216.0,49,39.0,21.0,18.0,16.0,16.0
168789296.0,34,3.0,3.0,3.0,1.0,1.0
168789456.0,210,7.0,5.0,5.0,1.0,
168789792.0,92,2.0,,,,
168790256.0,1,,,,,
168790784.0,3,,,,,
168790896.0,6,3.0,3.0,2.0,2.0,2.0
168791088.0,9,1.0,,,,
168791296.0,89,70.0,4.0,4.0,,
168791424.0,34,6.0,,,,
168791456.0,134,1.0,1.0,1.0,1.0,1.0
168791520.0,1,,,,,
168791776.0,2,,,,,
168791920.0,15,6.0,1.0,1.0,,
168791952.0,556,365.0,199.0,148.0,147.0,147.0
168792208.0,35,25.0,4.0,3.0,,
168792656.0,73,70.0,70.0,69.0,69.0,66.0
168792992.0,16,,,,,
168793312.0,80,72.0,72.0,,,
168793552.0,55,,,,,
168793616.0,31,9.0,9.0,1.0,,
168793760.0,124,39.0,7.0,7.0,7.0,7.0
168794048.0,8,,,,,
168794272.0,11,2.0,2.0,2.0,2.0,2.0
168794288.0,7,5.0,5.0,5.0,2.0,2.0
168794400.0,139,12.0,6.0,5.0,5.0,4.0
168794496.0,26,8.0,4.0,4.0,4.0,4.0
168795136.0,394,1.0,1.0,1.0,1.0,1.0
168795552.0,33,4.0,3.0,3.0,3.0,2.0
168795824.0,11,4.0,,,,
168795984.0,1,,,,,
168796432.0,55,46.0,45.0,45.0,45.0,45.0
168796512.0,29,1.0,1.0,1.0,1.0,1.0
168796656.0,78,28.0,27.0,26.0,26.0,25.0
168797216.0,20,15.0,10.0,10.0,10.0,10.0
168797248.0,16,5.0,5.0,5.0,,
168797280.0,40,,,,,
168797488.0,117,32.0,20.0,20.0,20.0,
168797568.0,48,1.0,1.0,,,
168797760.0,15,3.0,3.0,3.0,3.0,2.0
168798016.0,26,1.0,,,,
168798160.0,177,21.0,19.0,14.0,14.0,14.0
168798320.0,68,,,,,
168798704.0,19,1.0,,,,
168798720.0,235,,,,,
168798848.0,181,108.0,104.0,102.0,30.0,30.0
168799232.0,25,,,,,
168799360.0,10,5.0,2.0,,,
168799536.0,19,5.0,5.0,1.0,,
168799600.0,34,,,,,
168799792.0,3,,,,,
168799856.0,2,2.0,2.0,2.0,1.0,
168799984.0,4,,,,,
168800096.0,27,6.0,,,,
168800144.0,22,7.0,3.0,3.0,2.0,1.0
168801024.0,17,15.0,2.0,2.0,2.0,2.0
168801312.0,13,4.0,4.0,4.0,3.0,3.0
168801872.0,3,1.0,1.0,,,
168802240.0,105,44.0,25.0,8.0,6.0,4.0
168802544.0,12,2.0,1.0,1.0,,
168802784.0,38,,,,,
168803040.0,207,59.0,4.0,3.0,3.0,3.0
168803088.0,66,4.0,2.0,1.0,1.0,1.0
168803392.0,2,,,,,
168803456.0,105,32.0,16.0,13.0,13.0,6.0
168803584.0,325,56.0,54.0,49.0,17.0,15.0
168803632.0,25,1.0,1.0,1.0,,
168803920.0,235,157.0,125.0,105.0,67.0,59.0
168804560.0,4,,,,,
168804816.0,25,16.0,12.0,12.0,10.0,10.0
168804864.0,28,1.0,1.0,1.0,1.0,1.0
168805392.0,5,1.0,1.0,,,
168805600.0,1,,,,,
168805616.0,95,22.0,22.0,22.0,,
168805680.0,7,1.0,,,,
168805840.0,6,,,,,
168806032.0,27,2.0,,,,
168806128.0,323,24.0,21.0,8.0,5.0,5.0
168806448.0,21,7.0,4.0,,,
168806464.0,99,47.0,38.0,29.0,28.0,28.0
168806496.0,69,34.0,20.0,15.0,9.0,9.0
168806512.0,123,1.0,1.0,1.0,1.0,1.0
168806656.0,149,77.0,67.0,39.0,38.0,22.0
168807616.0,29,25.0,25.0,25.0,25.0,25.0
168807824.0,31,8.0,8.0,8.0,2.0,
168807920.0,5,1.0,1.0,1.0,,
168809136.0,17,5.0,,,,
168809312.0,59,30.0,28.0,24.0,19.0,17.0
168809584.0,57,2.0,1.0,,,
168809616.0,33,3.0,2.0,2.0,2.0,2.0
168809664.0,115,62.0,37.0,23.0,19.0,18.0
168810576.0,95,57.0,3.0,3.0,2.0,2.0
168811280.0,12,2.0,2.0,2.0,2.0,2.0
168811856.0,1,,,,,
168812032.0,127,38.0,32.0,23.0,23.0,
168812192.0,72,4.0,3.0,3.0,3.0,3.0
168812384.0,5,2.0,2.0,2.0,2.0,2.0
168812752.0,59,16.0,11.0,3.0,,
168812928.0,269,177.0,152.0,122.0,122.0,122.0
168813696.0,95,33.0,25.0,25.0,10.0,10.0
168814432.0,49,45.0,40.0,6.0,5.0,1.0
168814912.0,169,128.0,128.0,69.0,,
168814944.0,369,333.0,333.0,333.0,333.0,333.0
168815728.0,10,1.0,1.0,,,
168815824.0,20,1.0,1.0,,,
168816192.0,56,3.0,2.0,1.0,1.0,1.0
168816464.0,11,2.0,2.0,,,
168817184.0,111,,,,,
168817536.0,133,19.0,17.0,2.0,1.0,1.0
168817664.0,90,69.0,68.0,30.0,25.0,20.0
168817776.0,5,3.0,1.0,1.0,1.0,1.0
168818608.0,29,6.0,5.0,1.0,,
168818752.0,78,14.0,14.0,9.0,4.0,3.0
168819136.0,1,,,,,
168819376.0,6,,,,,
168820112.0,32,2.0,2.0,2.0,2.0,2.0
168820160.0,34,,,,,
168820192.0,223,12.0,,,,
168820720.0,2,,,,,
168821824.0,17,2.0,1.0,1.0,1.0,1.0
168823248.0,101,94.0,81.0,43.0,42.0,41.0
168823600.0,27,11.0,10.0,10.0,10.0,
168824080.0,197,113.0,7.0,7.0,7.0,7.0
168824992.0,50,,,,,
168825232.0,22,8.0,8.0,8.0,8.0,1.0
168825568.0,68,66.0,66.0,66.0,66.0,37.0
168825648.0,69,32.0,32.0,31.0,24.0,22.0
168825728.0,2,,,,,
168825760.0,71,10.0,3.0,3.0,3.0,3.0
168825856.0,310,6.0,6.0,6.0,4.0,3.0
168826160.0,38,35.0,32.0,29.0,29.0,27.0
168826432.0,202,,,,,
168826960.0,52,10.0,7.0,1.0,1.0,1.0
168827376.0,16,1.0,1.0,,,
168827984.0,664,52.0,52.0,42.0,40.0,39.0
168828560.0,3,,,,,
168829920.0,9,7.0,6.0,4.0,4.0,4.0
168830096.0,2,,,,,
168830464.0,177,71.0,34.0,31.0,31.0,31.0
168830640.0,174,18.0,10.0,2.0,1.0,
168830752.0,5,,,,,
168831232.0,306,,,,,
168831904.0,10,,,,,
168832144.0,241,25.0,10.0,3.0,3.0,3.0
168832160.0,202,169.0,127.0,114.0,107.0,46.0
168832384.0,50,4.0,4.0,3.0,2.0,2.0
168832560.0,37,11.0,8.0,8.0,8.0,8.0
168832992.0,309,33.0,33.0,33.0,28.0,8.0
168834656.0,80,15.0,15.0,15.0,15.0,15.0
168835440.0,30,13.0,5.0,5.0,5.0,5.0
168836208.0,60,37.0,34.0,2.0,2.0,2.0
168836528.0,243,150.0,145.0,145.0,145.0,145.0
168837024.0,36,29.0,26.0,19.0,9.0,6.0
168837312.0,75,5.0,1.0,1.0,1.0,
168837504.0,67,8.0,7.0,,,
168837776.0,21,20.0,16.0,16.0,16.0,16.0
168837904.0,23,6.0,3.0,1.0,1.0,1.0
168838176.0,5,,,,,
168838320.0,2,1.0,,,,
168838448.0,77,10.0,,,,
168838528.0,7,7.0,7.0,7.0,7.0,7.0
168838912.0,116,8.0,8.0,6.0,4.0,4.0
168839504.0,139,,,,,
168839600.0,156,19.0,3.0,3.0,,
168839696.0,33,26.0,26.0,,,
168839936.0,303,6.0,6.0,6.0,6.0,6.0
168839968.0,125,14.0,8.0,8.0,5.0,5.0
168840016.0,6,2.0,2.0,,,
168840096.0,94,18.0,3.0,3.0,2.0,1.0
168841920.0,23,7.0,7.0,7.0,1.0,1.0
168842352.0,3,,,,,
168843696.0,22,4.0,4.0,4.0,2.0,1.0
168844384.0,33,8.0,8.0,8.0,,
168844544.0,12,,,,,
168844624.0,1300,6.0,6.0,4.0,4.0,3.0
168844960.0,2,,,,,
168845008.0,41,3.0,3.0,3.0,,
168845120.0,208,82.0,76.0,58.0,58.0,58.0
168845168.0,80,28.0,18.0,18.0,5.0,5.0
168845360.0,89,56.0,54.0,44.0,30.0,30.0
168845392.0,186,36.0,33.0,3.0,3.0,3.0
168845424.0,67,,,,,
168845664.0,13,5.0,4.0,1.0,1.0,1.0
168845872.0,145,103.0,71.0,71.0,16.0,1.0
168846528.0,6,,,,,
168846608.0,179,21.0,16.0,10.0,9.0,9.0
168846640.0,36,,,,,
168847088.0,77,75.0,62.0,56.0,50.0,47.0
168847360.0,213,88.0,76.0,28.0,24.0,24.0
168848080.0,136,24.0,20.0,12.0,5.0,5.0
168848240.0,38,23.0,20.0,15.0,13.0,13.0
168849056.0,20,,,,,
168849120.0,32,9.0,8.0,8.0,4.0,4.0
168849168.0,70,24.0,22.0,18.0,18.0,18.0
168849216.0,83,30.0,12.0,10.0,10.0,10.0
168849888.0,33,5.0,5.0,4.0,2.0,2.0
168850128.0,16,5.0,5.0,5.0,5.0,1.0
168850144.0,9,,,,,
168850288.0,21,7.0,7.0,7.0,7.0,5.0
168850880.0,94,1.0,1.0,,,
168851232.0,1,,,,,
168852128.0,98,29.0,9.0,3.0,3.0,3.0
168852784.0,276,169.0,132.0,63.0,61.0,47.0
168853584.0,208,63.0,45.0,19.0,18.0,18.0
168853728.0,12,1.0,1.0,,,
168853792.0,24,9.0,9.0,9.0,9.0,9.0
168854736.0,74,18.0,18.0,,,
168855200.0,39,2.0,2.0,,,
168855440.0,23,4.0,4.0,4.0,4.0,3.0
168855536.0,92,36.0,14.0,1.0,1.0,1.0
168855936.0,9,3.0,,,,
168856160.0,57,11.0,10.0,7.0,7.0,7.0
168856400.0,12,2.0,,,,
168857200.0,239,134.0,120.0,27.0,27.0,26.0
168857408.0,252,192.0,191.0,188.0,177.0,177.0
168857616.0,3,,,,,
168857776.0,17,2.0,2.0,1.0,1.0,1.0
168857872.0,1,,,,,
168858432.0,13,4.0,3.0,,,
168858528.0,330,149.0,97.0,76.0,63.0,59.0
168859184.0,4,3.0,2.0,2.0,,
168859408.0,43,1.0,,,,
168859504.0,6,,,,,
168859568.0,146,63.0,57.0,51.0,43.0,43.0
168859664.0,42,5.0,1.0,1.0,1.0,1.0
168859952.0,258,159.0,159.0,159.0,,
168860448.0,134,11.0,10.0,10.0,10.0,7.0
168860816.0,36,3.0,3.0,,,
168860848.0,74,64.0,,,,
168861696.0,32,19.0,10.0,10.0,7.0,6.0
168862032.0,12,3.0,2.0,1.0,1.0,1.0
168862496.0,120,,,,,
168862592.0,1,,,,,
168863648.0,12,4.0,3.0,2.0,2.0,2.0
168863760.0,219,47.0,1.0,,,
168863776.0,32,10.0,10.0,7.0,6.0,6.0
168863936.0,87,,,,,
168864224.0,45,26.0,24.0,19.0,19.0,19.0
168864240.0,55,,,,,
168864864.0,3,1.0,1.0,1.0,1.0,1.0
168865184.0,286,147.0,10.0,4.0,,
168865664.0,87,17.0,15.0,15.0,1.0,1.0
168866272.0,124,25.0,16.0,9.0,9.0,8.0
168867072.0,46,11.0,11.0,7.0,7.0,7.0
168867344.0,12,,,,,
168867536.0,38,10.0,6.0,5.0,4.0,3.0
168868352.0,14,10.0,9.0,6.0,6.0,3.0
168868960.0,35,4.0,,,,
168869312.0,20,2.0,2.0,1.0,1.0,1.0
168869376.0,30,29.0,12.0,10.0,9.0,9.0
168869792.0,6,,,,,
168869968.0,97,8.0,8.0,,,
168870720.0,102,2.0,2.0,2.0,2.0,
168871152.0,79,39.0,2.0,2.0,2.0,
168871312.0,34,4.0,2.0,2.0,2.0,2.0
168871664.0,16,12.0,,,,
168871792.0,26,3.0,2.0,2.0,2.0,2.0
168872176.0,56,18.0,,,,
168872304.0,358,8.0,2.0,1.0,,
168872336.0,23,4.0,,,,
168872432.0,54,25.0,,,,
168872496.0,49,6.0,4.0,3.0,2.0,
168873072.0,118,,,,,
168873184.0,128,21.0,17.0,,,
168873584.0,2,,,,,
168873744.0,111,,,,,
168873968.0,194,3.0,,,,
168874112.0,95,58.0,47.0,43.0,37.0,36.0
168874336.0,30,,,,,
168874688.0,45,6.0,4.0,2.0,2.0,2.0
168875072.0,18,4.0,1.0,,,
168875328.0,793,687.0,528.0,526.0,518.0,517.0
168875360.0,137,47.0,,,,
168875664.0,144,132.0,132.0,20.0,17.0,13.0
168875888.0,318,167.0,121.0,21.0,19.0,19.0
168875904.0,78,65.0,65.0,65.0,65.0,64.0
168876368.0,127,,,,,
168877040.0,241,13.0,11.0,1.0,1.0,1.0
168877280.0,81,30.0,28.0,28.0,17.0,17.0
168877520.0,100,23.0,16.0,16.0,16.0,15.0
168878272.0,118,67.0,47.0,29.0,19.0,18.0
168879056.0,84,20.0,2.0,2.0,1.0,1.0
168879264.0,30,1.0,1.0,1.0,1.0,1.0
168879584.0,87,63.0,59.0,31.0,7.0,7.0
168880400.0,31,,,,,
168880640.0,64,26.0,10.0,10.0,3.0,2.0
168880736.0,37,5.0,5.0,3.0,2.0,2.0
168881184.0,13,,,,,
168881376.0,122,2.0,,,,
168881568.0,325,20.0,8.0,,,
168882144.0,129,21.0,9.0,9.0,9.0,8.0
168882480.0,16,,,,,
168882896.0,143,70.0,69.0,69.0,2.0,2.0
168883200.0,318,63.0,1.0,,,
168883456.0,477,80.0,59.0,36.0,22.0,4.0
168883792.0,61,34.0,20.0,19.0,18.0,18.0
168883952.0,41,2.0,1.0,1.0,,
168884288.0,48,,,,,
168884720.0,20,7.0,5.0,4.0,4.0,4.0
