uid,freq_download_last_21_days,freq_download_last_14_days,freq_download_last_7_days,freq_download_last_3_days,freq_download_last_1_days
168799856.0,2,2.0,2.0,1.0,
168800096.0,6,,,,
168800144.0,7,3.0,3.0,2.0,1.0
168801024.0,15,2.0,2.0,2.0,2.0
168801312.0,4,4.0,4.0,3.0,3.0
168801872.0,1,1.0,,,
168802240.0,44,25.0,8.0,6.0,4.0
168802544.0,2,1.0,1.0,,
168803040.0,59,4.0,3.0,3.0,3.0
168803088.0,4,2.0,1.0,1.0,1.0
168803456.0,32,16.0,13.0,13.0,6.0
168803584.0,56,54.0,49.0,17.0,15.0
168803632.0,1,1.0,1.0,,
168803920.0,157,125.0,105.0,67.0,59.0
168804816.0,16,12.0,12.0,10.0,10.0
168804864.0,1,1.0,1.0,1.0,1.0
168805392.0,1,1.0,,,
168805616.0,22,22.0,22.0,,
168805680.0,1,,,,
168806032.0,2,,,,
168806128.0,24,21.0,8.0,5.0,5.0
168806448.0,7,4.0,,,
168806464.0,47,38.0,29.0,28.0,28.0
168806496.0,34,20.0,15.0,9.0,9.0
168806512.0,1,1.0,1.0,1.0,1.0
168806656.0,77,67.0,39.0,38.0,22.0
168807616.0,25,25.0,25.0,25.0,25.0
168807824.0,8,8.0,8.0,2.0,
168807920.0,1,1.0,1.0,,
168809136.0,5,,,,
168809312.0,30,28.0,24.0,19.0,17.0
168809584.0,2,1.0,,,
168809616.0,3,2.0,2.0,2.0,2.0
168809664.0,62,37.0,23.0,19.0,18.0
168810576.0,57,3.0,3.0,2.0,2.0
168811280.0,2,2.0,2.0,2.0,2.0
168812032.0,38,32.0,23.0,23.0,
168812192.0,4,3.0,3.0,3.0,3.0
168812384.0,2,2.0,2.0,2.0,2.0
168812752.0,16,11.0,3.0,,
168812928.0,177,152.0,122.0,122.0,122.0
168813696.0,33,25.0,25.0,10.0,10.0
168814432.0,45,40.0,6.0,5.0,1.0
168814912.0,128,128.0,69.0,,
168814944.0,333,333.0,333.0,333.0,333.0
168815728.0,1,1.0,,,
168815824.0,1,1.0,,,
168816192.0,3,2.0,1.0,1.0,1.0
168816464.0,2,2.0,,,
168817536.0,19,17.0,2.0,1.0,1.0
168817664.0,69,68.0,30.0,25.0,20.0
168817776.0,3,1.0,1.0,1.0,1.0
168818608.0,6,5.0,1.0,,
168818752.0,14,14.0,9.0,4.0,3.0
168820112.0,2,2.0,2.0,2.0,2.0
168820192.0,12,,,,
168821824.0,2,1.0,1.0,1.0,1.0
168823248.0,94,81.0,43.0,42.0,41.0
168823600.0,11,10.0,10.0,10.0,
168824080.0,113,7.0,7.0,7.0,7.0
168825232.0,8,8.0,8.0,8.0,1.0
168825568.0,66,66.0,66.0,66.0,37.0
168825648.0,32,32.0,31.0,24.0,22.0
168825760.0,10,3.0,3.0,3.0,3.0
168825856.0,6,6.0,6.0,4.0,3.0
168826160.0,35,32.0,29.0,29.0,27.0
168826960.0,10,7.0,1.0,1.0,1.0
168827376.0,1,1.0,,,
168827984.0,52,52.0,42.0,40.0,39.0
168829920.0,7,6.0,4.0,4.0,4.0
168830464.0,71,34.0,31.0,31.0,31.0
168830640.0,18,10.0,2.0,1.0,
168832144.0,25,10.0,3.0,3.0,3.0
168832160.0,169,127.0,114.0,107.0,46.0
168832384.0,4,4.0,3.0,2.0,2.0
168832560.0,11,8.0,8.0,8.0,8.0
168832992.0,33,33.0,33.0,28.0,8.0
168834656.0,15,15.0,15.0,15.0,15.0
168835440.0,13,5.0,5.0,5.0,5.0
168836208.0,37,34.0,2.0,2.0,2.0
168836528.0,150,145.0,145.0,145.0,145.0
168837024.0,29,26.0,19.0,9.0,6.0
168837312.0,5,1.0,1.0,1.0,
168837504.0,8,7.0,,,
168837776.0,20,16.0,16.0,16.0,16.0
168837904.0,6,3.0,1.0,1.0,1.0
168838320.0,1,,,,
168838448.0,10,,,,
168838528.0,7,7.0,7.0,7.0,7.0
168838912.0,8,8.0,6.0,4.0,4.0
168839600.0,19,3.0,3.0,,
168839696.0,26,26.0,,,
168839936.0,6,6.0,6.0,6.0,6.0
168839968.0,14,8.0,8.0,5.0,5.0
168840016.0,2,2.0,,,
168840096.0,18,3.0,3.0,2.0,1.0
168841920.0,7,7.0,7.0,1.0,1.0
168843696.0,4,4.0,4.0,2.0,1.0
168844384.0,8,8.0,8.0,,
168844624.0,6,6.0,4.0,4.0,3.0
168845008.0,3,3.0,3.0,,
168845120.0,82,76.0,58.0,58.0,58.0
168845168.0,28,18.0,18.0,5.0,5.0
168845360.0,56,54.0,44.0,30.0,30.0
168845392.0,36,33.0,3.0,3.0,3.0
168845664.0,5,4.0,1.0,1.0,1.0
168845872.0,103,71.0,71.0,16.0,1.0
168846608.0,21,16.0,10.0,9.0,9.0
168847088.0,75,62.0,56.0,50.0,47.0
168847360.0,88,76.0,28.0,24.0,24.0
168848080.0,24,20.0,12.0,5.0,5.0
168848240.0,23,20.0,15.0,13.0,13.0
168849120.0,9,8.0,8.0,4.0,4.0
168849168.0,24,22.0,18.0,18.0,18.0
168849216.0,30,12.0,10.0,10.0,10.0
168849888.0,5,5.0,4.0,2.0,2.0
168850128.0,5,5.0,5.0,5.0,1.0
168850288.0,7,7.0,7.0,7.0,5.0
168850880.0,1,1.0,,,
168852128.0,29,9.0,3.0,3.0,3.0
168852784.0,169,132.0,63.0,61.0,47.0
168853584.0,63,45.0,19.0,18.0,18.0
168853728.0,1,1.0,,,
168853792.0,9,9.0,9.0,9.0,9.0
168854736.0,18,18.0,,,
168855200.0,2,2.0,,,
168855440.0,4,4.0,4.0,4.0,3.0
168855536.0,36,14.0,1.0,1.0,1.0
168855936.0,3,,,,
168856160.0,11,10.0,7.0,7.0,7.0
168856400.0,2,,,,
168857200.0,134,120.0,27.0,27.0,26.0
168857408.0,192,191.0,188.0,177.0,177.0
168857776.0,2,2.0,1.0,1.0,1.0
168858432.0,4,3.0,,,
168858528.0,149,97.0,76.0,63.0,59.0
168859184.0,3,2.0,2.0,,
168859408.0,1,,,,
168859568.0,63,57.0,51.0,43.0,43.0
168859664.0,5,1.0,1.0,1.0,1.0
168859952.0,159,159.0,159.0,,
168860448.0,11,10.0,10.0,10.0,7.0
168860816.0,3,3.0,,,
168860848.0,64,,,,
168861696.0,19,10.0,10.0,7.0,6.0
168862032.0,3,2.0,1.0,1.0,1.0
168863648.0,4,3.0,2.0,2.0,2.0
168863760.0,47,1.0,,,
168863776.0,10,10.0,7.0,6.0,6.0
168864224.0,26,24.0,19.0,19.0,19.0
168864864.0,1,1.0,1.0,1.0,1.0
168865184.0,147,10.0,4.0,,
168865664.0,17,15.0,15.0,1.0,1.0
168866272.0,25,16.0,9.0,9.0,8.0
168867072.0,11,11.0,7.0,7.0,7.0
168867536.0,10,6.0,5.0,4.0,3.0
168868352.0,10,9.0,6.0,6.0,3.0
168868960.0,4,,,,
168869312.0,2,2.0,1.0,1.0,1.0
168869376.0,29,12.0,10.0,9.0,9.0
168869968.0,8,8.0,,,
168870720.0,2,2.0,2.0,2.0,
168871152.0,39,2.0,2.0,2.0,
168871312.0,4,2.0,2.0,2.0,2.0
168871664.0,12,,,,
168871792.0,3,2.0,2.0,2.0,2.0
168872176.0,18,,,,
168872304.0,8,2.0,1.0,,
168872336.0,4,,,,
168872432.0,25,,,,
168872496.0,6,4.0,3.0,2.0,
168873184.0,21,17.0,,,
168873968.0,3,,,,
168874112.0,58,47.0,43.0,37.0,36.0
168874688.0,6,4.0,2.0,2.0,2.0
168875072.0,4,1.0,,,
168875328.0,687,528.0,526.0,518.0,517.0
168875360.0,47,,,,
168875664.0,132,132.0,20.0,17.0,13.0
168875888.0,167,121.0,21.0,19.0,19.0
168875904.0,65,65.0,65.0,65.0,64.0
168877040.0,13,11.0,1.0,1.0,1.0
168877280.0,30,28.0,28.0,17.0,17.0
168877520.0,23,16.0,16.0,16.0,15.0
168878272.0,67,47.0,29.0,19.0,18.0
168879056.0,20,2.0,2.0,1.0,1.0
168879264.0,1,1.0,1.0,1.0,1.0
168879584.0,63,59.0,31.0,7.0,7.0
168880640.0,26,10.0,10.0,3.0,2.0
168880736.0,5,5.0,3.0,2.0,2.0
168881376.0,2,,,,
168881568.0,20,8.0,,,
168882144.0,21,9.0,9.0,9.0,8.0
168882896.0,70,69.0,69.0,2.0,2.0
168883200.0,63,1.0,,,
168883456.0,80,59.0,36.0,22.0,4.0
168883792.0,34,20.0,19.0,18.0,18.0
168883952.0,2,1.0,1.0,,
168884720.0,7,5.0,4.0,4.0,4.0
168885216.0,11,3.0,,,
168885568.0,37,28.0,17.0,15.0,15.0
168887056.0,8,3.0,3.0,3.0,3.0
168887120.0,24,24.0,24.0,24.0,1.0
168888144.0,39,16.0,5.0,3.0,2.0
168888160.0,21,21.0,20.0,19.0,16.0
168888736.0,2,1.0,1.0,1.0,1.0
168888976.0,9,4.0,3.0,3.0,3.0
168889456.0,1,1.0,1.0,1.0,1.0
168891520.0,11,5.0,4.0,3.0,3.0
168892160.0,14,9.0,3.0,2.0,2.0
168892384.0,20,14.0,4.0,,
168892624.0,94,86.0,83.0,55.0,8.0
168892656.0,5,4.0,4.0,4.0,3.0
168892896.0,6,5.0,5.0,5.0,5.0
168892992.0,6,5.0,2.0,2.0,2.0
168893584.0,30,,,,
168893648.0,1,1.0,1.0,1.0,1.0
168894672.0,159,144.0,30.0,29.0,29.0
168895296.0,235,224.0,184.0,65.0,61.0
168895504.0,41,37.0,9.0,9.0,9.0
168895696.0,33,32.0,31.0,31.0,30.0
168895872.0,12,12.0,12.0,12.0,12.0
168896272.0,54,52.0,15.0,15.0,14.0
168897168.0,27,23.0,6.0,6.0,6.0
168897472.0,126,105.0,,,
168897568.0,1,1.0,1.0,1.0,1.0
168897856.0,37,26.0,22.0,20.0,20.0
168898720.0,27,23.0,20.0,20.0,20.0
168899296.0,1,1.0,1.0,,
168899808.0,82,71.0,69.0,69.0,69.0
168900016.0,2,2.0,,,
168900112.0,13,2.0,,,
168900912.0,68,32.0,17.0,14.0,14.0
168901728.0,12,12.0,4.0,4.0,4.0
168901776.0,60,53.0,3.0,2.0,1.0
168901856.0,4,4.0,4.0,4.0,4.0
168902576.0,29,8.0,7.0,7.0,7.0
168902592.0,13,13.0,9.0,8.0,8.0
168902880.0,21,19.0,19.0,19.0,19.0
168902992.0,47,32.0,,,
168903280.0,30,19.0,4.0,,
168903632.0,8,4.0,4.0,4.0,4.0
168904592.0,11,6.0,2.0,,
168904688.0,81,77.0,53.0,50.0,50.0
168905024.0,10,10.0,10.0,8.0,8.0
168905440.0,1,1.0,,,
168905504.0,5,5.0,5.0,2.0,2.0
168906160.0,54,4.0,4.0,4.0,4.0
168906256.0,2,1.0,,,
168906480.0,2,,,,
168907264.0,6,,,,
168907968.0,84,39.0,37.0,15.0,15.0
168908352.0,157,127.0,127.0,82.0,82.0
168908416.0,1,,,,
168908512.0,55,54.0,51.0,1.0,1.0
168909808.0,6,6.0,6.0,6.0,6.0
168909888.0,66,66.0,66.0,66.0,
168910016.0,34,34.0,34.0,33.0,33.0
168910832.0,5,4.0,3.0,1.0,1.0
168911856.0,11,,,,
168912208.0,71,56.0,37.0,25.0,23.0
168912352.0,4,4.0,2.0,2.0,2.0
168912464.0,3,3.0,3.0,3.0,3.0
168913232.0,11,8.0,1.0,1.0,1.0
168914032.0,1,,,,
168914080.0,61,16.0,11.0,9.0,9.0
168914144.0,4,4.0,,,
168914464.0,13,,,,
168915120.0,1,1.0,1.0,1.0,1.0
168915216.0,14,8.0,8.0,8.0,8.0
168915264.0,10,7.0,5.0,3.0,3.0
168915600.0,13,3.0,3.0,1.0,1.0
168915904.0,19,4.0,4.0,,
168916000.0,24,19.0,5.0,5.0,5.0
168917152.0,53,46.0,24.0,23.0,20.0
168918016.0,34,33.0,,,
168918080.0,1,1.0,,,
168918352.0,32,23.0,17.0,16.0,14.0
168918656.0,4,4.0,4.0,4.0,4.0
168918720.0,4,,,,
168919168.0,3,3.0,3.0,3.0,3.0
168920096.0,9,7.0,3.0,3.0,3.0
168920256.0,35,22.0,15.0,14.0,12.0
168920928.0,12,9.0,7.0,,
168921200.0,11,11.0,9.0,9.0,9.0
168922320.0,63,59.0,58.0,51.0,51.0
168922480.0,33,27.0,25.0,25.0,25.0
168922688.0,12,10.0,10.0,5.0,
168923504.0,11,8.0,8.0,8.0,4.0
168923536.0,55,55.0,4.0,,
168923712.0,66,,,,
168924304.0,152,2.0,2.0,2.0,2.0
168924816.0,7,5.0,,,
168925248.0,1,1.0,1.0,1.0,1.0
168925472.0,38,32.0,24.0,22.0,21.0
168925536.0,74,72.0,25.0,12.0,12.0
168925616.0,6,3.0,2.0,1.0,1.0
168925792.0,44,6.0,6.0,6.0,6.0
168925840.0,9,8.0,5.0,1.0,1.0
168926224.0,25,25.0,18.0,16.0,15.0
168926400.0,87,85.0,34.0,31.0,31.0
168927376.0,11,10.0,10.0,10.0,
168927408.0,24,23.0,,,
168929376.0,35,32.0,19.0,14.0,1.0
168929536.0,422,53.0,50.0,50.0,50.0
168930288.0,4,4.0,4.0,4.0,4.0
168930352.0,17,13.0,11.0,9.0,8.0
168930368.0,12,12.0,4.0,4.0,
168930432.0,22,10.0,9.0,7.0,6.0
168930576.0,1,,,,
168931040.0,67,15.0,3.0,2.0,2.0
168931200.0,32,29.0,23.0,17.0,17.0
168931248.0,3,2.0,2.0,,
168931776.0,31,18.0,17.0,15.0,15.0
168931856.0,6,6.0,5.0,5.0,5.0
168931952.0,2,1.0,1.0,1.0,1.0
168932208.0,9,3.0,3.0,3.0,3.0
168932640.0,1,1.0,,,
168932656.0,19,19.0,19.0,13.0,5.0
168932720.0,1,1.0,,,
168932976.0,2,2.0,,,
168933328.0,5,5.0,4.0,4.0,4.0
168933968.0,29,24.0,13.0,9.0,9.0
168934384.0,9,6.0,5.0,5.0,5.0
168934752.0,9,9.0,9.0,9.0,9.0
168934880.0,13,13.0,13.0,,
168935104.0,2,2.0,2.0,2.0,2.0
168935264.0,35,34.0,34.0,34.0,32.0
168935968.0,43,42.0,42.0,42.0,42.0
168936000.0,17,11.0,11.0,10.0,10.0
168936080.0,13,13.0,4.0,,
168936896.0,115,63.0,31.0,31.0,27.0
168936960.0,143,85.0,77.0,74.0,70.0
168937040.0,53,52.0,38.0,24.0,15.0
168937072.0,30,13.0,13.0,5.0,4.0
168938096.0,17,9.0,9.0,9.0,9.0
168938208.0,7,6.0,3.0,1.0,1.0
168938240.0,15,7.0,6.0,6.0,5.0
168938368.0,7,6.0,2.0,2.0,2.0
168938480.0,8,,,,
168938560.0,46,44.0,26.0,23.0,22.0
168938640.0,2,2.0,2.0,2.0,2.0
168939008.0,2,1.0,1.0,1.0,1.0
168939456.0,68,24.0,22.0,22.0,22.0
168939696.0,25,6.0,5.0,,
168939792.0,12,12.0,12.0,12.0,12.0
168939888.0,4,4.0,4.0,4.0,4.0
168940320.0,42,34.0,,,
168940352.0,23,23.0,23.0,23.0,23.0
168940592.0,51,19.0,13.0,10.0,9.0
168940784.0,45,27.0,21.0,13.0,13.0
168941104.0,3,1.0,1.0,,
168941392.0,59,35.0,34.0,19.0,19.0
168941568.0,49,38.0,37.0,34.0,34.0
168942256.0,5,4.0,2.0,2.0,2.0
168942304.0,8,6.0,4.0,4.0,4.0
168942816.0,16,16.0,2.0,,
168943152.0,4,4.0,3.0,,
168944464.0,34,33.0,24.0,23.0,23.0
168944720.0,79,79.0,79.0,79.0,79.0
168945072.0,31,30.0,30.0,30.0,30.0
168945344.0,2,2.0,1.0,1.0,1.0
168945584.0,6,6.0,6.0,6.0,6.0
168946176.0,7,5.0,5.0,5.0,5.0
168947536.0,12,9.0,7.0,6.0,5.0
168948128.0,24,,,,
168948336.0,34,25.0,22.0,20.0,20.0
168948480.0,4,4.0,2.0,2.0,2.0
168948688.0,26,26.0,23.0,23.0,22.0
168949296.0,17,15.0,,,
168949520.0,84,6.0,6.0,6.0,6.0
168949536.0,26,21.0,2.0,,
168950528.0,90,90.0,,,
168950832.0,46,46.0,32.0,32.0,30.0
168951232.0,2,2.0,1.0,1.0,1.0
168951280.0,4,1.0,,,
168951696.0,11,10.0,10.0,10.0,10.0
168951744.0,26,19.0,11.0,11.0,6.0
168952448.0,10,9.0,9.0,2.0,2.0
168952944.0,44,30.0,9.0,3.0,3.0
168953552.0,158,49.0,46.0,46.0,46.0
168953600.0,24,19.0,13.0,13.0,12.0
168954064.0,28,12.0,6.0,6.0,6.0
168954496.0,26,11.0,11.0,10.0,10.0
168954656.0,2,2.0,2.0,2.0,
168954720.0,42,18.0,15.0,4.0,4.0
168954960.0,37,29.0,4.0,3.0,3.0
168956672.0,20,1.0,1.0,1.0,1.0
168956848.0,3,1.0,,,
168957040.0,34,32.0,32.0,32.0,32.0
168957488.0,2,1.0,,,
168957536.0,8,8.0,7.0,7.0,7.0
168957584.0,84,83.0,83.0,79.0,79.0
168957808.0,28,28.0,4.0,4.0,4.0
168958464.0,17,1.0,1.0,1.0,1.0
168958560.0,17,6.0,5.0,4.0,4.0
168958576.0,47,39.0,30.0,30.0,30.0
168958704.0,10,7.0,4.0,2.0,2.0
168958720.0,58,36.0,9.0,7.0,7.0
168958848.0,3,3.0,3.0,2.0,2.0
168958992.0,9,9.0,1.0,1.0,1.0
168959920.0,280,199.0,75.0,73.0,48.0
168960576.0,2,2.0,1.0,1.0,1.0
168960672.0,40,40.0,30.0,30.0,30.0
168961008.0,14,10.0,10.0,10.0,9.0
168961184.0,80,3.0,,,
168961728.0,112,112.0,106.0,88.0,65.0
168961984.0,29,28.0,20.0,11.0,9.0
168962304.0,23,13.0,9.0,9.0,4.0
168962608.0,2,2.0,,,
168962832.0,25,25.0,9.0,9.0,9.0
168963808.0,77,75.0,72.0,71.0,14.0
168964432.0,347,48.0,,,
168964480.0,10,9.0,8.0,7.0,7.0
168965296.0,34,34.0,34.0,34.0,34.0
168965312.0,1,1.0,,,
168965472.0,7,,,,
168965968.0,1,1.0,,,
168966112.0,2,2.0,2.0,2.0,2.0
168966272.0,8,7.0,3.0,3.0,2.0
168966512.0,5,3.0,,,
168966752.0,12,11.0,4.0,3.0,3.0
168966768.0,154,123.0,109.0,109.0,103.0
168967760.0,4,4.0,4.0,4.0,4.0
168967840.0,21,20.0,20.0,13.0,10.0
168968320.0,134,134.0,27.0,27.0,27.0
168968656.0,103,65.0,55.0,50.0,49.0
168968672.0,27,10.0,5.0,5.0,4.0
168968928.0,2,,,,
168969744.0,144,92.0,52.0,4.0,4.0
168969952.0,30,30.0,30.0,30.0,
168971408.0,3,3.0,,,
168971728.0,12,12.0,12.0,4.0,4.0
168972080.0,4,3.0,1.0,1.0,1.0
168972368.0,9,4.0,3.0,3.0,
168973200.0,3,2.0,,,
168973376.0,19,19.0,9.0,9.0,9.0
168974336.0,123,4.0,4.0,1.0,1.0
168974448.0,68,61.0,4.0,3.0,3.0
168974528.0,86,76.0,74.0,62.0,60.0
168974816.0,4,4.0,4.0,4.0,4.0
168975488.0,66,66.0,50.0,50.0,37.0
168975616.0,10,7.0,2.0,1.0,1.0
168976144.0,13,1.0,1.0,1.0,1.0
168976160.0,1,1.0,1.0,1.0,1.0
168976624.0,4,,,,
168976656.0,137,103.0,95.0,92.0,92.0
168976848.0,13,13.0,12.0,12.0,12.0
168976864.0,9,,,,
168977312.0,98,96.0,90.0,76.0,59.0
168977504.0,15,15.0,15.0,11.0,11.0
168977632.0,37,37.0,37.0,37.0,37.0
168978192.0,7,7.0,7.0,7.0,7.0
168978288.0,80,4.0,3.0,2.0,1.0
168980048.0,18,14.0,11.0,5.0,3.0
168980096.0,2,,,,
168980192.0,114,81.0,7.0,7.0,5.0
168980336.0,9,8.0,,,
168980544.0,2,2.0,2.0,2.0,2.0
168981040.0,2,2.0,2.0,2.0,2.0
168981344.0,1,1.0,1.0,1.0,1.0
168981616.0,2,1.0,,,
168981984.0,58,47.0,32.0,31.0,1.0
168982032.0,22,11.0,4.0,4.0,4.0
168982624.0,56,49.0,29.0,22.0,20.0
168982736.0,9,,,,
168983264.0,35,15.0,14.0,13.0,13.0
168983584.0,132,85.0,85.0,84.0,3.0
168983872.0,28,28.0,28.0,28.0,28.0
168984144.0,4,4.0,1.0,1.0,1.0
168985296.0,57,57.0,,,
168985984.0,8,8.0,,,
168986000.0,26,20.0,8.0,7.0,7.0
168987456.0,148,138.0,138.0,137.0,6.0
168987808.0,3,2.0,,,
168988640.0,51,50.0,43.0,35.0,34.0
168988864.0,185,172.0,165.0,157.0,157.0
168988880.0,55,55.0,49.0,49.0,49.0
168989168.0,93,7.0,1.0,1.0,1.0
168990208.0,55,48.0,18.0,17.0,17.0
168990320.0,4,3.0,2.0,2.0,2.0
168991328.0,11,11.0,6.0,4.0,4.0
168991408.0,198,196.0,183.0,183.0,183.0
168991456.0,16,16.0,12.0,8.0,6.0
168991488.0,1,1.0,1.0,1.0,1.0
168991632.0,56,56.0,54.0,54.0,53.0
168992384.0,7,5.0,4.0,,
168992416.0,6,,,,
168992864.0,5,5.0,1.0,1.0,1.0
168992992.0,1,1.0,1.0,1.0,1.0
168993040.0,7,7.0,5.0,4.0,1.0
168993424.0,23,17.0,11.0,7.0,7.0
168994064.0,25,13.0,9.0,5.0,5.0
168994096.0,20,20.0,12.0,12.0,12.0
168994912.0,3,3.0,3.0,3.0,
168996832.0,246,195.0,32.0,32.0,32.0
168997408.0,1,1.0,1.0,1.0,1.0
168998176.0,37,36.0,6.0,6.0,6.0
168998224.0,1,1.0,,,
168998416.0,13,6.0,3.0,3.0,3.0
168998720.0,20,1.0,,,
168999424.0,36,1.0,1.0,,
168999520.0,4,3.0,3.0,3.0,3.0
169000448.0,14,3.0,2.0,1.0,1.0
169000592.0,3,2.0,,,
169000688.0,77,28.0,25.0,24.0,24.0
169001024.0,54,43.0,36.0,31.0,27.0
169001824.0,18,11.0,11.0,9.0,8.0
169001984.0,5,4.0,4.0,4.0,4.0
169002016.0,15,10.0,3.0,2.0,2.0
169002080.0,5,5.0,4.0,4.0,4.0
169002160.0,1,,,,
169002832.0,1,1.0,,,
169003808.0,13,13.0,13.0,9.0,8.0
169004688.0,42,42.0,26.0,,
169004752.0,36,13.0,7.0,7.0,7.0
169004784.0,54,52.0,34.0,9.0,9.0
169005152.0,1,,,,
169005392.0,127,119.0,23.0,23.0,23.0
169005424.0,21,15.0,15.0,1.0,
169005520.0,4,,,,
169005616.0,26,25.0,16.0,16.0,3.0
169005904.0,18,17.0,13.0,12.0,3.0
169006288.0,15,13.0,6.0,4.0,4.0
169007024.0,11,4.0,3.0,2.0,2.0
169007552.0,70,24.0,13.0,10.0,9.0
169007776.0,162,153.0,152.0,10.0,9.0
169008160.0,1,,,,
169008496.0,16,7.0,7.0,7.0,5.0
169008736.0,76,11.0,10.0,9.0,7.0
169008752.0,87,40.0,36.0,32.0,13.0
169008880.0,13,12.0,1.0,,
169008992.0,250,182.0,181.0,144.0,106.0
169009504.0,142,129.0,127.0,127.0,127.0
169010144.0,19,18.0,16.0,15.0,15.0
169010944.0,45,13.0,5.0,5.0,2.0
169011472.0,58,54.0,6.0,5.0,5.0
169012288.0,42,38.0,38.0,10.0,2.0
169012832.0,9,8.0,3.0,3.0,3.0
169013440.0,145,118.0,111.0,108.0,62.0
169013616.0,1,,,,
169013888.0,122,100.0,100.0,95.0,95.0
169014256.0,10,8.0,1.0,1.0,1.0
169014592.0,91,,,,
169014736.0,1,,,,
169015184.0,16,13.0,12.0,3.0,3.0
169015760.0,106,106.0,1.0,1.0,1.0
169016032.0,16,14.0,13.0,4.0,2.0
169016160.0,7,,,,
169016192.0,33,33.0,2.0,,
169016272.0,118,68.0,68.0,68.0,68.0
169016544.0,19,7.0,6.0,6.0,5.0
169018096.0,82,38.0,16.0,16.0,16.0
169019696.0,277,238.0,204.0,197.0,139.0
169019856.0,77,61.0,19.0,11.0,10.0
169020304.0,4,2.0,2.0,,
169020320.0,4,4.0,4.0,,
169020736.0,231,229.0,229.0,229.0,229.0
169020752.0,5,5.0,4.0,3.0,3.0
169021056.0,4,4.0,,,
169022144.0,8,8.0,8.0,8.0,3.0
169022400.0,19,8.0,1.0,,
169022512.0,20,19.0,13.0,13.0,13.0
169022784.0,58,45.0,41.0,34.0,34.0
169022896.0,4,2.0,1.0,1.0,
169023024.0,22,16.0,4.0,4.0,
169023728.0,78,78.0,26.0,24.0,24.0
169024304.0,35,20.0,14.0,3.0,3.0
169024784.0,7,6.0,5.0,5.0,5.0
169024880.0,5,5.0,4.0,4.0,4.0
169025664.0,5,5.0,4.0,4.0,4.0
169025952.0,72,57.0,46.0,40.0,35.0
169026608.0,9,,,,
169026704.0,42,37.0,35.0,26.0,16.0
169026752.0,97,62.0,1.0,1.0,
169027072.0,7,5.0,5.0,5.0,5.0
169027568.0,135,135.0,1.0,1.0,1.0
169027840.0,98,74.0,35.0,23.0,6.0
169027936.0,5,2.0,,,
169027984.0,286,165.0,74.0,64.0,60.0
169028544.0,32,31.0,31.0,30.0,30.0
169028640.0,61,53.0,51.0,47.0,45.0
169028720.0,9,8.0,6.0,6.0,
169028784.0,8,8.0,3.0,3.0,3.0
169028944.0,24,11.0,11.0,11.0,11.0
169029184.0,8,7.0,4.0,4.0,4.0
169029200.0,14,8.0,8.0,7.0,7.0
169029408.0,33,31.0,29.0,21.0,21.0
169029984.0,2,2.0,1.0,1.0,1.0
169030272.0,11,7.0,6.0,5.0,5.0
169030320.0,86,86.0,82.0,55.0,52.0
169031456.0,2,,,,
169031488.0,14,13.0,9.0,6.0,3.0
169031728.0,6,,,,
169031968.0,43,42.0,42.0,42.0,42.0
169032176.0,8,4.0,4.0,4.0,4.0
169032384.0,31,30.0,1.0,,
169033216.0,2,1.0,1.0,1.0,
169033488.0,9,8.0,8.0,4.0,4.0
169033728.0,9,3.0,,,
169033744.0,24,21.0,21.0,19.0,18.0
169034128.0,36,36.0,33.0,33.0,33.0
169034240.0,67,57.0,48.0,34.0,34.0
169034688.0,94,11.0,10.0,10.0,10.0
169035616.0,5,5.0,2.0,1.0,1.0
169036480.0,2,2.0,2.0,1.0,1.0
169037408.0,33,5.0,5.0,5.0,3.0
169038064.0,13,1.0,1.0,1.0,
169038144.0,6,6.0,,,
169038592.0,78,70.0,68.0,66.0,66.0
169038640.0,1,1.0,1.0,,
169039616.0,4,3.0,3.0,2.0,2.0
169039760.0,2,2.0,,,
169040144.0,11,,,,
169040368.0,2,1.0,,,
169040624.0,67,67.0,4.0,4.0,1.0
169040672.0,7,4.0,4.0,4.0,4.0
169041296.0,8,8.0,,,
169041392.0,1,1.0,1.0,1.0,1.0
169041696.0,7,4.0,4.0,4.0,4.0
169041984.0,30,18.0,17.0,15.0,13.0
169042464.0,10,10.0,10.0,2.0,
169042592.0,53,53.0,4.0,4.0,4.0
169045952.0,11,11.0,6.0,6.0,6.0
169046928.0,5,5.0,5.0,5.0,5.0
169047344.0,1,1.0,,,
169049344.0,14,14.0,,,
169060160.0,26,26.0,26.0,26.0,26.0
169101344.0,2,2.0,2.0,2.0,2.0
169111136.0,6,6.0,4.0,4.0,4.0
169136096.0,165,165.0,57.0,25.0,7.0
169152336.0,1,1.0,1.0,1.0,1.0
169157152.0,1,1.0,1.0,1.0,1.0
169161088.0,4,,,,
169167872.0,2,2.0,2.0,,
169173888.0,13,,,,
169186208.0,6,5.0,2.0,,
169195680.0,2,,,,
169202912.0,12,6.0,5.0,4.0,3.0
169203680.0,1,,,,
169218128.0,5,,,,
169230656.0,3,,,,
