uid,freq_search_last_30_days,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days
168015696.0,32,30.0,30.0,25.0,3.0,2.0
168017152.0,49,16.0,15.0,15.0,13.0,13.0
168017200.0,51,34.0,33.0,27.0,25.0,25.0
168017408.0,175,97.0,79.0,15.0,13.0,10.0
168017648.0,248,207.0,198.0,98.0,28.0,28.0
168017760.0,152,98.0,64.0,18.0,10.0,9.0
168017952.0,55,33.0,28.0,10.0,3.0,3.0
168018048.0,18,12.0,12.0,11.0,5.0,4.0
168018768.0,90,55.0,55.0,43.0,42.0,42.0
168019488.0,4,1.0,,,,
168019680.0,304,155.0,84.0,46.0,23.0,18.0
168019712.0,129,105.0,105.0,85.0,71.0,60.0
168019776.0,11,2.0,2.0,1.0,1.0,1.0
168020224.0,83,71.0,40.0,16.0,8.0,8.0
168020768.0,36,18.0,18.0,18.0,18.0,12.0
168021008.0,20,8.0,4.0,1.0,1.0,1.0
168021072.0,51,47.0,46.0,45.0,45.0,45.0
168022208.0,90,84.0,81.0,16.0,14.0,14.0
168022336.0,143,82.0,47.0,14.0,,
168022352.0,14,13.0,13.0,7.0,2.0,2.0
168022960.0,29,25.0,20.0,17.0,11.0,11.0
168023360.0,150,74.0,26.0,19.0,14.0,13.0
168023408.0,19,19.0,17.0,15.0,15.0,14.0
168023616.0,91,45.0,38.0,31.0,9.0,9.0
168023936.0,32,20.0,13.0,,,
168024032.0,118,41.0,35.0,34.0,26.0,26.0
168024144.0,140,86.0,28.0,11.0,10.0,10.0
168024944.0,8,,,,,
168025856.0,142,84.0,42.0,33.0,21.0,18.0
168026080.0,15,11.0,9.0,8.0,8.0,8.0
168026416.0,119,97.0,79.0,40.0,26.0,24.0
168026480.0,205,183.0,179.0,161.0,153.0,151.0
168026512.0,16,3.0,,,,
168027632.0,32,19.0,17.0,3.0,3.0,3.0
168027760.0,173,121.0,96.0,93.0,77.0,77.0
168028144.0,4,,,,,
168028208.0,76,26.0,16.0,15.0,7.0,7.0
168028352.0,9,5.0,5.0,,,
168028480.0,75,69.0,55.0,44.0,40.0,40.0
168028688.0,54,20.0,18.0,12.0,10.0,10.0
168029552.0,131,98.0,54.0,27.0,27.0,27.0
168030192.0,44,4.0,3.0,2.0,1.0,1.0
168030224.0,37,26.0,17.0,4.0,4.0,4.0
168030624.0,15,3.0,2.0,,,
168031280.0,190,124.0,117.0,95.0,95.0,95.0
168031504.0,136,79.0,48.0,1.0,1.0,1.0
168031840.0,54,46.0,45.0,43.0,25.0,25.0
168032048.0,286,200.0,163.0,118.0,97.0,96.0
168032064.0,26,21.0,11.0,9.0,8.0,8.0
168032096.0,65,28.0,28.0,27.0,27.0,27.0
168032496.0,60,30.0,30.0,29.0,23.0,22.0
168032576.0,17,17.0,12.0,5.0,3.0,3.0
168033168.0,45,14.0,8.0,5.0,5.0,5.0
168033248.0,87,56.0,44.0,18.0,18.0,18.0
168033536.0,18,10.0,5.0,3.0,1.0,1.0
168033616.0,192,118.0,107.0,64.0,47.0,47.0
168033744.0,41,12.0,5.0,1.0,1.0,1.0
168034816.0,15,13.0,7.0,7.0,6.0,6.0
168035296.0,117,90.0,58.0,21.0,20.0,20.0
168035392.0,56,37.0,30.0,24.0,23.0,17.0
168035712.0,63,31.0,22.0,16.0,16.0,16.0
168035920.0,13,9.0,9.0,8.0,8.0,8.0
168036432.0,29,18.0,13.0,11.0,8.0,7.0
168036800.0,160,116.0,82.0,42.0,40.0,34.0
168036928.0,212,129.0,120.0,92.0,76.0,69.0
168036960.0,176,68.0,36.0,25.0,22.0,20.0
168037760.0,31,4.0,2.0,2.0,2.0,
168038160.0,23,17.0,3.0,3.0,3.0,3.0
168038240.0,66,44.0,23.0,17.0,16.0,16.0
168038352.0,104,56.0,36.0,26.0,12.0,9.0
168038624.0,111,92.0,85.0,39.0,33.0,27.0
168039056.0,39,25.0,9.0,8.0,8.0,8.0
168039232.0,33,16.0,12.0,3.0,1.0,1.0
168039392.0,91,45.0,26.0,18.0,16.0,16.0
168040016.0,31,30.0,30.0,30.0,13.0,13.0
168040048.0,114,84.0,75.0,72.0,61.0,61.0
168040064.0,82,43.0,32.0,11.0,10.0,9.0
168041248.0,361,297.0,164.0,119.0,98.0,92.0
168041360.0,99,52.0,17.0,10.0,9.0,7.0
168041488.0,173,148.0,128.0,101.0,60.0,60.0
168041600.0,363,229.0,10.0,5.0,5.0,5.0
168041840.0,105,67.0,29.0,27.0,17.0,15.0
168042016.0,24,18.0,17.0,5.0,5.0,5.0
168042160.0,20,20.0,9.0,9.0,5.0,
168042240.0,13,11.0,11.0,11.0,11.0,11.0
168042608.0,137,87.0,69.0,61.0,57.0,56.0
168042784.0,12,1.0,1.0,1.0,,
168043312.0,75,70.0,69.0,41.0,36.0,33.0
168043600.0,284,249.0,247.0,223.0,170.0,145.0
168043664.0,37,13.0,6.0,3.0,1.0,1.0
168044352.0,81,58.0,30.0,26.0,23.0,16.0
168045280.0,25,21.0,3.0,,,
168045760.0,12,6.0,,,,
168045904.0,46,25.0,14.0,2.0,2.0,2.0
168045952.0,276,236.0,208.0,144.0,83.0,83.0
168048112.0,11,10.0,10.0,10.0,10.0,1.0
168048288.0,103,62.0,59.0,51.0,46.0,44.0
168048720.0,25,21.0,20.0,9.0,8.0,7.0
168048864.0,20,15.0,15.0,10.0,6.0,6.0
168049152.0,56,38.0,28.0,20.0,20.0,20.0
168049584.0,71,46.0,46.0,17.0,2.0,2.0
168049808.0,126,75.0,56.0,32.0,22.0,19.0
168050144.0,29,20.0,8.0,2.0,2.0,2.0
168050576.0,25,20.0,13.0,4.0,2.0,2.0
168050608.0,40,13.0,7.0,7.0,6.0,6.0
168050672.0,27,27.0,15.0,9.0,8.0,8.0
168050816.0,51,18.0,12.0,6.0,4.0,1.0
168051184.0,57,31.0,27.0,24.0,23.0,23.0
168052560.0,8,4.0,3.0,3.0,3.0,3.0
168052880.0,32,16.0,16.0,4.0,4.0,4.0
168053296.0,65,30.0,22.0,20.0,20.0,20.0
168053424.0,13,10.0,7.0,7.0,,
168053776.0,209,162.0,141.0,130.0,94.0,74.0
168053792.0,81,61.0,50.0,23.0,18.0,8.0
168054032.0,5,,,,,
168054256.0,5,1.0,,,,
168054560.0,54,48.0,38.0,17.0,6.0,4.0
168054768.0,41,27.0,20.0,20.0,16.0,16.0
168054928.0,98,82.0,38.0,38.0,32.0,32.0
168055408.0,300,268.0,148.0,71.0,59.0,59.0
168055584.0,99,65.0,58.0,42.0,31.0,29.0
168055968.0,2,2.0,,,,
168056096.0,12,10.0,5.0,1.0,1.0,
168057392.0,63,9.0,,,,
168057440.0,155,89.0,51.0,32.0,23.0,20.0
168057616.0,22,15.0,12.0,12.0,12.0,12.0
168058064.0,80,74.0,60.0,23.0,23.0,23.0
168058672.0,24,7.0,4.0,3.0,2.0,2.0
168059200.0,1,1.0,1.0,1.0,1.0,
168059760.0,8,8.0,4.0,1.0,1.0,1.0
168060048.0,40,25.0,16.0,7.0,7.0,5.0
168061072.0,324,278.0,216.0,201.0,136.0,136.0
168061408.0,70,36.0,33.0,30.0,24.0,18.0
168061552.0,76,49.0,38.0,13.0,13.0,11.0
168062224.0,4,,,,,
168062416.0,83,38.0,38.0,37.0,36.0,36.0
168062448.0,113,44.0,39.0,18.0,17.0,17.0
168062944.0,22,8.0,8.0,8.0,4.0,4.0
168062976.0,339,273.0,212.0,174.0,155.0,144.0
168063168.0,53,28.0,9.0,7.0,6.0,6.0
168063616.0,232,54.0,21.0,21.0,17.0,17.0
168064160.0,6,6.0,5.0,5.0,5.0,5.0
168064256.0,26,23.0,20.0,17.0,13.0,12.0
168064384.0,360,175.0,32.0,14.0,11.0,11.0
168065104.0,5,5.0,5.0,5.0,,
168065456.0,42,24.0,20.0,13.0,13.0,13.0
168065536.0,78,5.0,5.0,5.0,4.0,4.0
168066016.0,7,,,,,
168066080.0,82,36.0,21.0,,,
168066144.0,12,4.0,4.0,4.0,4.0,4.0
168067792.0,51,44.0,28.0,20.0,18.0,18.0
168068448.0,172,77.0,72.0,42.0,17.0,8.0
168068704.0,6,3.0,3.0,3.0,3.0,3.0
168069200.0,3,3.0,3.0,,,
168069904.0,47,45.0,38.0,20.0,18.0,13.0
168070400.0,91,68.0,61.0,56.0,46.0,43.0
168070880.0,14,13.0,13.0,12.0,12.0,6.0
168070960.0,204,172.0,135.0,65.0,49.0,47.0
168071024.0,44,17.0,8.0,8.0,8.0,8.0
168071424.0,7,3.0,,,,
168073152.0,54,47.0,45.0,44.0,43.0,43.0
168073296.0,22,21.0,20.0,2.0,2.0,2.0
168073568.0,59,41.0,38.0,34.0,34.0,34.0
168073760.0,11,1.0,,,,
168073840.0,29,14.0,10.0,5.0,1.0,1.0
168074336.0,43,40.0,29.0,9.0,9.0,8.0
168075072.0,258,242.0,234.0,106.0,85.0,81.0
168075104.0,16,5.0,,,,
168075520.0,199,94.0,44.0,32.0,28.0,13.0
168075808.0,58,40.0,39.0,36.0,29.0,26.0
168076192.0,39,28.0,14.0,8.0,8.0,7.0
168076224.0,1,,,,,
168076400.0,118,88.0,70.0,39.0,32.0,32.0
168076624.0,85,48.0,29.0,24.0,21.0,21.0
168077328.0,60,,,,,
168077616.0,77,4.0,1.0,1.0,,
168078592.0,165,131.0,118.0,105.0,84.0,82.0
168078656.0,14,12.0,7.0,6.0,6.0,6.0
168078672.0,9,7.0,5.0,3.0,3.0,3.0
168078800.0,4,4.0,4.0,3.0,2.0,2.0
168078944.0,25,15.0,1.0,,,
168079088.0,52,48.0,39.0,37.0,37.0,33.0
168079120.0,62,25.0,25.0,24.0,24.0,24.0
168079168.0,3,2.0,2.0,2.0,,
168079360.0,19,10.0,10.0,4.0,4.0,4.0
168079664.0,95,65.0,57.0,51.0,42.0,42.0
168079712.0,98,65.0,51.0,25.0,15.0,15.0
168080832.0,20,15.0,15.0,15.0,15.0,14.0
168081120.0,81,62.0,57.0,29.0,27.0,26.0
168082016.0,18,15.0,15.0,15.0,14.0,12.0
168082192.0,92,8.0,2.0,2.0,2.0,2.0
168082912.0,43,40.0,34.0,31.0,28.0,27.0
168083024.0,29,4.0,,,,
168083408.0,31,17.0,17.0,16.0,12.0,12.0
168083920.0,12,2.0,2.0,1.0,1.0,1.0
168084304.0,10,9.0,9.0,9.0,6.0,5.0
168084928.0,59,,,,,
168086304.0,2,,,,,
168087296.0,2,,,,,
168087408.0,78,23.0,23.0,19.0,,
168087840.0,154,146.0,111.0,65.0,56.0,56.0
168087856.0,9,8.0,,,,
168088272.0,1,,,,,
168088480.0,24,12.0,5.0,1.0,1.0,1.0
168088624.0,1,1.0,,,,
168088640.0,34,25.0,23.0,23.0,11.0,8.0
168088992.0,8,7.0,3.0,1.0,1.0,1.0
168089152.0,11,8.0,,,,
168089552.0,54,54.0,17.0,6.0,6.0,6.0
168089584.0,40,33.0,24.0,21.0,13.0,11.0
168089856.0,3,,,,,
168091312.0,1,1.0,,,,
168092016.0,24,5.0,,,,
168092672.0,47,9.0,3.0,3.0,3.0,3.0
168093152.0,1,,,,,
168093312.0,1,1.0,1.0,1.0,,
168093920.0,36,35.0,22.0,13.0,13.0,13.0
168093936.0,7,,,,,
168094304.0,59,32.0,25.0,22.0,21.0,21.0
168094512.0,78,52.0,44.0,6.0,4.0,4.0
168096192.0,1,,,,,
168096512.0,1,,,,,
168096768.0,11,,,,,
168096960.0,27,7.0,4.0,1.0,1.0,
168097136.0,192,101.0,15.0,,,
168097280.0,86,66.0,50.0,39.0,34.0,28.0
168097696.0,1,1.0,1.0,1.0,1.0,1.0
168097824.0,15,15.0,,,,
168097936.0,2,1.0,1.0,1.0,1.0,1.0
168098320.0,4,1.0,1.0,1.0,,
168098544.0,9,9.0,9.0,9.0,9.0,9.0
168098624.0,11,,,,,
168098784.0,2,2.0,2.0,,,
168098944.0,7,1.0,1.0,,,
168099200.0,5,4.0,4.0,,,
168099296.0,1,1.0,,,,
168100608.0,47,47.0,44.0,41.0,29.0,27.0
168100816.0,3,3.0,2.0,2.0,1.0,1.0
168102272.0,12,12.0,12.0,,,
168103184.0,52,51.0,18.0,15.0,11.0,11.0
168103392.0,61,34.0,24.0,18.0,11.0,11.0
168103696.0,1,1.0,1.0,,,
168103856.0,157,68.0,68.0,66.0,66.0,66.0
168104064.0,8,7.0,7.0,2.0,,
168104096.0,67,,,,,
168104912.0,14,14.0,12.0,7.0,5.0,5.0
168104928.0,22,9.0,9.0,7.0,7.0,7.0
168105024.0,6,6.0,,,,
168105392.0,47,23.0,16.0,15.0,10.0,10.0
168105536.0,22,18.0,17.0,16.0,10.0,10.0
168105808.0,52,36.0,31.0,28.0,2.0,1.0
168106912.0,93,52.0,42.0,29.0,27.0,25.0
168107360.0,82,43.0,36.0,21.0,18.0,16.0
168107456.0,163,110.0,85.0,39.0,34.0,34.0
168107904.0,65,9.0,6.0,5.0,5.0,5.0
168108464.0,31,4.0,2.0,1.0,1.0,1.0
168108480.0,32,31.0,31.0,26.0,26.0,26.0
168108672.0,8,5.0,5.0,4.0,,
168108928.0,4,,,,,
168109552.0,39,33.0,30.0,24.0,13.0,13.0
168110000.0,28,12.0,11.0,11.0,10.0,9.0
168110304.0,5,1.0,1.0,1.0,1.0,1.0
168110688.0,1,1.0,,,,
168110848.0,3,3.0,1.0,1.0,1.0,1.0
168110960.0,12,1.0,,,,
168111040.0,35,34.0,11.0,11.0,11.0,11.0
168111072.0,51,51.0,13.0,4.0,4.0,3.0
168111312.0,35,11.0,8.0,5.0,3.0,2.0
168111840.0,54,26.0,23.0,21.0,21.0,20.0
168112000.0,46,27.0,26.0,26.0,26.0,26.0
168112048.0,22,14.0,12.0,12.0,7.0,7.0
168112096.0,7,4.0,4.0,2.0,2.0,2.0
168112224.0,75,65.0,65.0,57.0,32.0,32.0
168112256.0,91,52.0,38.0,27.0,27.0,27.0
168113056.0,67,39.0,36.0,33.0,10.0,10.0
168113872.0,30,20.0,7.0,6.0,6.0,4.0
168114064.0,36,27.0,20.0,7.0,6.0,6.0
168114384.0,1,,,,,
168114880.0,42,4.0,3.0,3.0,,
168115440.0,38,22.0,21.0,20.0,20.0,20.0
168115712.0,242,126.0,97.0,23.0,21.0,21.0
168116128.0,54,35.0,13.0,7.0,3.0,3.0
168116688.0,1,,,,,
168117344.0,74,29.0,17.0,16.0,15.0,12.0
168118432.0,91,78.0,66.0,57.0,56.0,42.0
168118576.0,1,,,,,
168118672.0,60,50.0,50.0,28.0,8.0,6.0
168118736.0,63,55.0,31.0,19.0,16.0,12.0
168118816.0,133,95.0,65.0,65.0,47.0,46.0
168119152.0,26,21.0,19.0,19.0,14.0,14.0
168119424.0,22,17.0,15.0,11.0,11.0,11.0
168119536.0,61,58.0,56.0,54.0,54.0,54.0
168119872.0,120,51.0,43.0,9.0,7.0,7.0
168121280.0,109,25.0,17.0,17.0,17.0,17.0
168121312.0,99,78.0,61.0,57.0,41.0,41.0
168121344.0,11,7.0,7.0,7.0,5.0,5.0
168121616.0,7,,,,,
168121648.0,4,4.0,4.0,4.0,4.0,4.0
168122368.0,77,38.0,29.0,26.0,18.0,18.0
168122656.0,1,,,,,
168123296.0,6,1.0,1.0,,,
168123376.0,98,92.0,56.0,50.0,34.0,12.0
168123472.0,34,32.0,27.0,26.0,20.0,19.0
168123712.0,67,50.0,43.0,10.0,10.0,9.0
168125440.0,51,36.0,33.0,22.0,20.0,15.0
168125488.0,161,141.0,130.0,101.0,92.0,78.0
168125856.0,27,7.0,3.0,3.0,3.0,3.0
168126256.0,47,16.0,10.0,10.0,7.0,7.0
168126384.0,47,25.0,11.0,10.0,10.0,8.0
168126496.0,31,16.0,8.0,6.0,6.0,5.0
168126592.0,59,42.0,22.0,22.0,18.0,18.0
168127280.0,40,35.0,6.0,1.0,1.0,1.0
168127808.0,2,2.0,2.0,,,
168127856.0,31,21.0,7.0,5.0,4.0,4.0
168127984.0,430,273.0,261.0,204.0,50.0,50.0
168128016.0,49,43.0,24.0,19.0,19.0,18.0
168128384.0,18,17.0,17.0,17.0,16.0,16.0
168128512.0,23,13.0,10.0,6.0,2.0,2.0
168128608.0,24,4.0,4.0,2.0,2.0,1.0
168129280.0,40,40.0,40.0,37.0,35.0,35.0
168129376.0,39,35.0,13.0,8.0,7.0,7.0
168129440.0,1,1.0,1.0,1.0,1.0,1.0
168130208.0,41,29.0,11.0,7.0,7.0,6.0
168130448.0,110,90.0,65.0,37.0,28.0,28.0
168130560.0,74,32.0,32.0,25.0,18.0,18.0
168130704.0,70,24.0,16.0,10.0,7.0,7.0
168131088.0,3,3.0,3.0,2.0,2.0,2.0
168131392.0,26,,,,,
168133792.0,62,19.0,18.0,15.0,3.0,3.0
168134496.0,86,70.0,61.0,60.0,53.0,53.0
168134624.0,78,41.0,7.0,3.0,3.0,3.0
168134848.0,2,2.0,2.0,,,
168135440.0,176,164.0,130.0,110.0,102.0,102.0
168135504.0,99,58.0,55.0,17.0,15.0,8.0
168135520.0,17,15.0,6.0,4.0,,
168136448.0,61,40.0,15.0,8.0,3.0,3.0
168136464.0,3,3.0,3.0,3.0,3.0,3.0
168136592.0,34,30.0,25.0,12.0,9.0,8.0
168137376.0,101,45.0,37.0,11.0,4.0,
168137536.0,30,19.0,14.0,10.0,9.0,7.0
168139536.0,4,1.0,,,,
168139712.0,19,4.0,4.0,3.0,2.0,2.0
168139792.0,26,3.0,3.0,3.0,3.0,3.0
168140064.0,264,217.0,128.0,81.0,62.0,62.0
168140896.0,41,31.0,27.0,23.0,23.0,22.0
168141152.0,24,11.0,6.0,6.0,6.0,1.0
168141728.0,8,4.0,4.0,4.0,4.0,3.0
168141952.0,169,76.0,27.0,15.0,9.0,9.0
168142144.0,13,3.0,2.0,1.0,1.0,1.0
168142896.0,114,104.0,30.0,19.0,14.0,6.0
168143088.0,1,,,,,
168143504.0,184,159.0,55.0,25.0,22.0,22.0
168143664.0,166,130.0,94.0,72.0,45.0,42.0
168143792.0,69,48.0,39.0,32.0,26.0,26.0
168143840.0,12,12.0,11.0,8.0,7.0,7.0
168143952.0,49,31.0,31.0,31.0,31.0,31.0
168143984.0,64,62.0,59.0,59.0,57.0,57.0
168144256.0,27,26.0,17.0,15.0,15.0,15.0
168144272.0,27,21.0,5.0,5.0,5.0,4.0
168144544.0,37,19.0,6.0,1.0,,
168144768.0,32,21.0,11.0,11.0,11.0,10.0
168145120.0,112,91.0,67.0,54.0,36.0,36.0
168145168.0,83,10.0,4.0,4.0,,
168146448.0,67,60.0,54.0,37.0,17.0,12.0
168146480.0,65,58.0,14.0,4.0,,
168146608.0,35,23.0,21.0,20.0,18.0,16.0
168146752.0,6,4.0,4.0,4.0,4.0,4.0
168146768.0,8,7.0,7.0,4.0,,
168147232.0,70,35.0,19.0,10.0,9.0,7.0
168147472.0,110,69.0,61.0,41.0,40.0,36.0
168147536.0,80,14.0,14.0,10.0,4.0,1.0
168147616.0,5,4.0,,,,
168148320.0,79,30.0,18.0,10.0,9.0,9.0
168148704.0,33,11.0,2.0,,,
168149152.0,31,25.0,5.0,5.0,2.0,2.0
168149520.0,18,18.0,18.0,12.0,12.0,12.0
168149744.0,71,45.0,28.0,23.0,23.0,17.0
168149888.0,17,2.0,2.0,,,
168150464.0,341,186.0,119.0,106.0,100.0,100.0
168150608.0,25,20.0,18.0,15.0,14.0,11.0
168150624.0,4,3.0,2.0,2.0,2.0,2.0
168150656.0,20,11.0,4.0,,,
168150864.0,4,2.0,2.0,2.0,2.0,2.0
168151744.0,12,7.0,7.0,5.0,5.0,5.0
168151792.0,109,72.0,69.0,51.0,48.0,43.0
168151904.0,46,31.0,28.0,17.0,13.0,13.0
168152048.0,3,2.0,1.0,1.0,1.0,1.0
168152096.0,184,120.0,99.0,86.0,56.0,55.0
168152112.0,51,33.0,25.0,16.0,16.0,16.0
168152176.0,9,7.0,,,,
168152272.0,4,,,,,
168153040.0,6,,,,,
168154496.0,18,14.0,6.0,3.0,3.0,3.0
168154944.0,89,72.0,40.0,28.0,28.0,28.0
168155056.0,89,18.0,14.0,4.0,1.0,1.0
168155216.0,39,29.0,26.0,20.0,11.0,10.0
168155376.0,30,9.0,,,,
168155440.0,101,60.0,40.0,29.0,28.0,26.0
168155728.0,37,26.0,23.0,22.0,22.0,19.0
168155888.0,28,26.0,24.0,17.0,17.0,17.0
168156048.0,26,24.0,11.0,9.0,9.0,6.0
168156400.0,36,33.0,25.0,22.0,22.0,22.0
168156496.0,61,,,,,
168156640.0,246,224.0,159.0,116.0,111.0,110.0
168157040.0,167,77.0,72.0,30.0,24.0,24.0
168157088.0,13,4.0,2.0,1.0,1.0,1.0
168157584.0,48,28.0,24.0,21.0,20.0,19.0
168157792.0,38,12.0,11.0,2.0,2.0,1.0
168158112.0,66,40.0,27.0,16.0,15.0,15.0
168158704.0,68,61.0,22.0,20.0,15.0,14.0
168159120.0,26,24.0,23.0,21.0,18.0,18.0
168159776.0,60,20.0,11.0,,,
168160128.0,187,62.0,49.0,45.0,38.0,35.0
168160896.0,13,9.0,9.0,4.0,,
168161008.0,24,24.0,10.0,10.0,10.0,10.0
168161152.0,267,155.0,143.0,95.0,45.0,40.0
168161728.0,45,2.0,1.0,,,
168162144.0,69,31.0,27.0,8.0,3.0,2.0
168162336.0,66,38.0,33.0,2.0,1.0,
168163584.0,19,9.0,9.0,5.0,5.0,4.0
168163872.0,25,2.0,2.0,1.0,1.0,1.0
168163984.0,132,33.0,29.0,22.0,10.0,10.0
168164720.0,36,16.0,13.0,10.0,10.0,10.0
168164816.0,9,4.0,3.0,2.0,2.0,
168164880.0,113,38.0,,,,
168165056.0,13,13.0,,,,
168165248.0,48,40.0,13.0,7.0,7.0,7.0
168165536.0,99,96.0,90.0,88.0,88.0,88.0
168165584.0,84,27.0,26.0,25.0,25.0,25.0
168166480.0,1,1.0,,,,
168166752.0,148,125.0,67.0,59.0,39.0,39.0
168167072.0,13,2.0,2.0,,,
168167584.0,27,18.0,18.0,12.0,12.0,12.0
168167856.0,4,1.0,1.0,1.0,1.0,1.0
168168096.0,71,49.0,26.0,23.0,16.0,14.0
168168368.0,8,,,,,
168168832.0,26,21.0,17.0,16.0,16.0,16.0
168169008.0,96,53.0,48.0,31.0,31.0,31.0
168169552.0,89,23.0,15.0,5.0,5.0,5.0
168169760.0,38,28.0,16.0,13.0,13.0,12.0
168169952.0,1,1.0,,,,
168170160.0,122,64.0,64.0,8.0,,
168170432.0,92,50.0,11.0,7.0,7.0,6.0
168170960.0,20,6.0,6.0,6.0,,
168171136.0,52,49.0,7.0,5.0,5.0,4.0
168171248.0,31,9.0,,,,
168171424.0,33,21.0,4.0,,,
168171712.0,25,19.0,6.0,6.0,6.0,4.0
168172016.0,44,26.0,26.0,26.0,26.0,26.0
168172128.0,35,17.0,17.0,16.0,16.0,16.0
168172176.0,76,63.0,52.0,42.0,10.0,9.0
168172320.0,52,49.0,48.0,,,
168172912.0,29,14.0,10.0,7.0,6.0,6.0
168173776.0,70,5.0,,,,
168174560.0,363,327.0,245.0,170.0,136.0,126.0
168174848.0,71,61.0,28.0,23.0,23.0,23.0
168174896.0,49,40.0,28.0,26.0,21.0,21.0
168175136.0,3,,,,,
168175856.0,73,39.0,15.0,11.0,8.0,8.0
168175952.0,22,21.0,21.0,19.0,1.0,1.0
168175984.0,22,8.0,5.0,4.0,3.0,3.0
168176128.0,33,6.0,2.0,2.0,2.0,2.0
168176176.0,42,28.0,8.0,7.0,2.0,2.0
168176448.0,28,14.0,14.0,13.0,4.0,4.0
168176672.0,13,8.0,,,,
168177376.0,5,3.0,2.0,,,
168177840.0,13,3.0,3.0,3.0,3.0,3.0
168178080.0,146,113.0,64.0,29.0,25.0,21.0
168178368.0,73,39.0,34.0,24.0,13.0,13.0
168179008.0,5,,,,,
168179088.0,5,4.0,4.0,3.0,3.0,3.0
168179168.0,129,106.0,98.0,97.0,94.0,88.0
168179472.0,27,,,,,
168180176.0,116,72.0,69.0,48.0,42.0,42.0
168180464.0,108,52.0,49.0,27.0,27.0,27.0
168180752.0,4,,,,,
168180832.0,121,42.0,9.0,6.0,6.0,6.0
168181232.0,242,163.0,98.0,62.0,39.0,37.0
168181792.0,8,6.0,,,,
168181808.0,25,6.0,5.0,4.0,4.0,4.0
168181888.0,191,82.0,71.0,67.0,56.0,54.0
168181904.0,12,10.0,5.0,,,
168182256.0,188,178.0,155.0,117.0,61.0,58.0
168182592.0,74,40.0,35.0,35.0,30.0,30.0
168182768.0,35,29.0,29.0,,,
168182784.0,56,33.0,16.0,15.0,12.0,10.0
168182880.0,221,206.0,189.0,178.0,78.0,71.0
168183392.0,30,22.0,22.0,21.0,21.0,21.0
168183840.0,1,1.0,1.0,,,
168184080.0,184,122.0,79.0,55.0,45.0,41.0
168184320.0,203,164.0,122.0,49.0,24.0,24.0
168184368.0,22,10.0,9.0,4.0,4.0,3.0
168184720.0,109,73.0,56.0,42.0,38.0,37.0
168184816.0,4,,,,,
168184992.0,34,19.0,9.0,8.0,8.0,8.0
168185104.0,157,65.0,54.0,27.0,18.0,15.0
168185504.0,69,40.0,17.0,1.0,,
168185616.0,31,27.0,2.0,2.0,2.0,2.0
168185792.0,16,1.0,1.0,,,
168185904.0,33,8.0,1.0,1.0,1.0,1.0
168186640.0,16,7.0,7.0,7.0,6.0,6.0
168186864.0,60,53.0,24.0,12.0,10.0,10.0
168187152.0,40,22.0,11.0,11.0,11.0,11.0
168187264.0,147,121.0,121.0,93.0,68.0,63.0
168187648.0,21,15.0,14.0,14.0,14.0,14.0
168187664.0,33,30.0,29.0,12.0,12.0,12.0
168188080.0,13,11.0,8.0,8.0,8.0,7.0
168188400.0,51,28.0,13.0,,,
168188416.0,2,1.0,1.0,,,
168188672.0,46,32.0,9.0,9.0,8.0,8.0
168188976.0,56,39.0,23.0,20.0,18.0,18.0
168189840.0,2,,,,,
168191440.0,41,24.0,23.0,22.0,3.0,1.0
168191776.0,52,44.0,31.0,12.0,6.0,3.0
168192096.0,87,87.0,79.0,12.0,8.0,6.0
168192368.0,24,7.0,5.0,5.0,4.0,4.0
168192592.0,30,6.0,,,,
168193280.0,80,40.0,35.0,27.0,25.0,25.0
168193728.0,56,30.0,25.0,16.0,16.0,5.0
168194096.0,16,12.0,11.0,6.0,6.0,6.0
168194288.0,174,139.0,93.0,58.0,48.0,34.0
168194480.0,5,3.0,3.0,3.0,,
168194768.0,21,2.0,,,,
168195344.0,4,3.0,1.0,1.0,1.0,1.0
168195632.0,153,121.0,96.0,87.0,84.0,83.0
168195712.0,12,2.0,2.0,2.0,2.0,2.0
168195856.0,49,30.0,29.0,22.0,22.0,13.0
168196016.0,12,6.0,6.0,6.0,3.0,3.0
168196192.0,77,36.0,34.0,28.0,24.0,23.0
168196400.0,44,1.0,1.0,,,
168196416.0,71,57.0,45.0,32.0,29.0,25.0
168196624.0,14,10.0,10.0,10.0,10.0,10.0
168196640.0,83,41.0,41.0,15.0,5.0,5.0
168196752.0,275,222.0,173.0,85.0,52.0,46.0
168196960.0,23,22.0,1.0,1.0,1.0,
168197328.0,46,38.0,33.0,26.0,18.0,18.0
168197424.0,32,32.0,32.0,10.0,9.0,9.0
168197856.0,90,21.0,20.0,17.0,14.0,13.0
168198016.0,21,3.0,2.0,2.0,,
168198240.0,104,88.0,85.0,67.0,49.0,49.0
168199072.0,52,34.0,24.0,7.0,3.0,1.0
168199168.0,9,,,,,
168199296.0,100,54.0,31.0,16.0,16.0,14.0
168199440.0,385,282.0,237.0,165.0,136.0,132.0
168199456.0,159,79.0,31.0,31.0,13.0,13.0
168200240.0,2,,,,,
168200384.0,117,40.0,38.0,34.0,33.0,32.0
168201600.0,40,21.0,17.0,12.0,10.0,8.0
168201776.0,160,113.0,105.0,95.0,63.0,59.0
