uid,freq_search_last_21_days,freq_search_last_14_days,freq_search_last_7_days,freq_search_last_3_days,freq_search_last_1_days
168755296.0,14,14.0,12.0,12.0,12.0
168755936.0,27,26.0,25.0,24.0,23.0
168756192.0,83,72.0,64.0,51.0,51.0
168756272.0,15,15.0,7.0,3.0,3.0
168756560.0,45,38.0,36.0,6.0,4.0
168756880.0,19,13.0,3.0,3.0,2.0
168757424.0,74,73.0,51.0,35.0,35.0
168757472.0,89,60.0,46.0,,
168757824.0,179,164.0,126.0,117.0,115.0
168758400.0,31,31.0,15.0,11.0,11.0
168758496.0,1,1.0,1.0,1.0,1.0
168758976.0,79,24.0,19.0,19.0,19.0
168759152.0,57,35.0,30.0,25.0,25.0
168759472.0,4,4.0,4.0,1.0,
168759504.0,6,5.0,4.0,,
168759520.0,118,96.0,53.0,50.0,46.0
168759728.0,13,1.0,1.0,,
168759968.0,135,135.0,135.0,135.0,135.0
168760624.0,24,19.0,17.0,,
168761184.0,1,1.0,,,
168761440.0,9,8.0,7.0,7.0,2.0
168761840.0,54,37.0,19.0,12.0,12.0
168761856.0,32,32.0,27.0,25.0,24.0
168762192.0,42,15.0,5.0,5.0,5.0
168762384.0,66,55.0,39.0,31.0,20.0
168762528.0,9,9.0,4.0,3.0,3.0
168762688.0,6,6.0,6.0,6.0,5.0
168762816.0,59,46.0,44.0,44.0,43.0
168763328.0,41,41.0,21.0,21.0,21.0
168763360.0,4,2.0,2.0,2.0,2.0
168763536.0,69,51.0,38.0,34.0,34.0
168764352.0,42,40.0,39.0,37.0,36.0
168764512.0,39,30.0,6.0,6.0,5.0
168764656.0,14,12.0,8.0,8.0,8.0
168765248.0,53,13.0,6.0,5.0,5.0
168765904.0,29,5.0,2.0,2.0,
168765984.0,180,159.0,98.0,90.0,78.0
168766016.0,15,13.0,10.0,8.0,7.0
168766208.0,7,5.0,5.0,3.0,3.0
168766336.0,82,66.0,39.0,38.0,37.0
168766432.0,9,9.0,3.0,2.0,2.0
168766608.0,9,7.0,7.0,7.0,7.0
168766912.0,196,131.0,64.0,46.0,43.0
168767008.0,9,7.0,6.0,5.0,5.0
168767104.0,50,48.0,23.0,4.0,4.0
168767632.0,95,27.0,17.0,,
168767728.0,1,1.0,,,
168768480.0,100,65.0,38.0,33.0,32.0
168768528.0,11,5.0,5.0,5.0,5.0
168768800.0,27,14.0,7.0,6.0,
168768976.0,31,29.0,29.0,11.0,11.0
168769536.0,31,30.0,29.0,29.0,29.0
168769616.0,128,104.0,79.0,57.0,56.0
168770448.0,106,88.0,55.0,48.0,47.0
168770816.0,46,40.0,20.0,12.0,10.0
168770880.0,16,2.0,2.0,2.0,1.0
168770944.0,21,20.0,11.0,8.0,8.0
168771040.0,15,10.0,10.0,10.0,10.0
168771456.0,2,2.0,2.0,2.0,2.0
168771568.0,12,12.0,12.0,12.0,12.0
168771792.0,3,,,,
168772096.0,82,75.0,55.0,48.0,43.0
168772944.0,66,62.0,47.0,18.0,17.0
168773232.0,26,25.0,22.0,22.0,22.0
168773616.0,35,34.0,31.0,2.0,2.0
168773760.0,11,11.0,11.0,11.0,11.0
168774080.0,8,1.0,1.0,1.0,1.0
168774096.0,2,1.0,1.0,,
168774624.0,19,5.0,2.0,2.0,1.0
168774752.0,13,9.0,6.0,2.0,
168774832.0,44,28.0,26.0,23.0,22.0
168775024.0,7,4.0,,,
168775072.0,51,51.0,,,
168775728.0,136,122.0,108.0,94.0,92.0
168776064.0,52,52.0,51.0,48.0,48.0
168776192.0,246,206.0,171.0,142.0,138.0
168776592.0,39,34.0,32.0,30.0,30.0
168776608.0,2,2.0,,,
168776672.0,40,21.0,10.0,10.0,9.0
168776816.0,5,5.0,5.0,4.0,4.0
168777328.0,4,4.0,4.0,2.0,2.0
168777520.0,14,11.0,5.0,5.0,5.0
168777920.0,50,2.0,,,
168778160.0,47,40.0,25.0,16.0,11.0
168778736.0,19,17.0,12.0,11.0,11.0
168778768.0,1,1.0,,,
168778848.0,61,58.0,27.0,25.0,24.0
168778928.0,35,30.0,23.0,23.0,23.0
168779440.0,32,21.0,4.0,4.0,3.0
168779968.0,5,2.0,2.0,2.0,
168780448.0,4,,,,
168780816.0,77,73.0,6.0,,
168781120.0,155,107.0,68.0,58.0,55.0
168781760.0,68,53.0,48.0,33.0,31.0
168781824.0,14,14.0,12.0,12.0,12.0
168782256.0,107,103.0,69.0,51.0,41.0
168782352.0,9,4.0,4.0,4.0,3.0
168782848.0,23,19.0,16.0,8.0,8.0
168783136.0,41,16.0,8.0,8.0,7.0
168783152.0,2,2.0,2.0,2.0,2.0
168783520.0,2,2.0,2.0,,
168783920.0,1,1.0,,,
168785280.0,2,2.0,2.0,2.0,2.0
168785408.0,302,135.0,114.0,86.0,86.0
168785504.0,75,56.0,25.0,25.0,21.0
168786016.0,72,26.0,1.0,1.0,1.0
168786144.0,31,13.0,6.0,2.0,2.0
168786336.0,11,7.0,6.0,6.0,
168786752.0,45,44.0,27.0,5.0,5.0
168786784.0,17,17.0,12.0,12.0,12.0
168786944.0,10,8.0,2.0,2.0,2.0
168787392.0,48,48.0,47.0,47.0,47.0
168787488.0,24,21.0,21.0,21.0,21.0
168787920.0,4,2.0,1.0,1.0,1.0
168788720.0,61,56.0,41.0,8.0,7.0
168788896.0,5,5.0,5.0,5.0,5.0
168789216.0,49,31.0,15.0,15.0,15.0
168789296.0,3,2.0,2.0,1.0,1.0
168789456.0,14,12.0,7.0,1.0,1.0
168789792.0,4,,,,
168790896.0,15,10.0,8.0,3.0,3.0
168791088.0,28,25.0,22.0,22.0,22.0
168791296.0,132,19.0,19.0,11.0,11.0
168791456.0,33,29.0,28.0,23.0,23.0
168791920.0,23,9.0,9.0,,
168791952.0,82,38.0,34.0,33.0,33.0
168792208.0,170,167.0,142.0,139.0,139.0
168792656.0,31,31.0,25.0,16.0,13.0
168792992.0,1,,,,
168793312.0,37,37.0,,,
168793552.0,7,3.0,,,
168793616.0,8,8.0,4.0,,
168793760.0,32,13.0,12.0,12.0,10.0
168794272.0,5,5.0,,,
168794288.0,41,38.0,31.0,28.0,28.0
168794400.0,54,33.0,19.0,18.0,10.0
168794496.0,82,74.0,67.0,67.0,66.0
168794752.0,7,7.0,7.0,7.0,7.0
168795136.0,1,1.0,,,
168795552.0,41,39.0,31.0,25.0,25.0
168795824.0,24,16.0,5.0,5.0,5.0
168796432.0,44,43.0,20.0,20.0,20.0
168796512.0,6,5.0,5.0,5.0,5.0
168796656.0,79,76.0,74.0,74.0,71.0
168797216.0,1,1.0,,,
168797488.0,55,23.0,8.0,7.0,6.0
168797568.0,30,16.0,11.0,11.0,10.0
168797760.0,3,3.0,3.0,3.0,2.0
168798016.0,11,5.0,1.0,,
168798160.0,64,54.0,21.0,19.0,19.0
168798320.0,4,1.0,,,
168798704.0,22,19.0,5.0,4.0,4.0
168798720.0,1,1.0,1.0,1.0,1.0
168798848.0,58,44.0,27.0,27.0,27.0
168799232.0,8,1.0,,,
168799360.0,7,5.0,,,
168799536.0,5,5.0,,,
168799792.0,16,16.0,16.0,16.0,11.0
168799856.0,4,4.0,4.0,4.0,2.0
168799984.0,6,2.0,2.0,2.0,1.0
168800096.0,23,6.0,3.0,3.0,3.0
168800144.0,47,36.0,25.0,13.0,10.0
168801024.0,37,18.0,5.0,3.0,2.0
168801312.0,33,29.0,19.0,12.0,12.0
168801872.0,1,1.0,1.0,1.0,1.0
168802240.0,194,161.0,55.0,48.0,42.0
168802544.0,9,3.0,,,
168802784.0,6,5.0,1.0,1.0,1.0
168803040.0,141,7.0,4.0,4.0,4.0
168803088.0,25,13.0,7.0,7.0,7.0
168803392.0,4,,,,
168803456.0,128,114.0,59.0,40.0,38.0
168803584.0,86,73.0,60.0,35.0,34.0
168803632.0,11,2.0,2.0,,
168803920.0,294,259.0,232.0,99.0,95.0
168804560.0,38,33.0,25.0,22.0,22.0
168804816.0,82,64.0,62.0,57.0,57.0
168804864.0,16,9.0,2.0,2.0,2.0
168805392.0,14,13.0,2.0,1.0,1.0
168805600.0,9,6.0,6.0,6.0,
168805616.0,4,1.0,,,
168805680.0,11,9.0,8.0,5.0,5.0
168805840.0,12,2.0,1.0,1.0,
168806032.0,92,82.0,72.0,55.0,48.0
168806128.0,63,55.0,21.0,15.0,11.0
168806448.0,43,41.0,38.0,33.0,33.0
168806464.0,116,73.0,36.0,27.0,27.0
168806496.0,135,86.0,31.0,16.0,16.0
168806512.0,90,84.0,73.0,61.0,59.0
168806656.0,179,145.0,112.0,109.0,100.0
168807008.0,1,,,,
168807616.0,306,299.0,299.0,299.0,298.0
168807824.0,108,77.0,64.0,36.0,31.0
168807920.0,18,18.0,15.0,,
168809312.0,26,23.0,22.0,22.0,22.0
168809584.0,4,3.0,1.0,1.0,1.0
168809616.0,15,8.0,3.0,3.0,3.0
168809664.0,109,83.0,52.0,49.0,47.0
168810576.0,3,3.0,3.0,1.0,1.0
168811280.0,32,22.0,22.0,22.0,22.0
168811856.0,1,1.0,,,
168812032.0,21,12.0,2.0,2.0,
168812192.0,28,23.0,16.0,10.0,10.0
168812384.0,6,3.0,3.0,3.0,3.0
168812752.0,63,50.0,25.0,3.0,3.0
168812928.0,191,156.0,150.0,136.0,136.0
168813696.0,35,35.0,35.0,6.0,6.0
168814432.0,92,62.0,46.0,41.0,26.0
168814768.0,3,3.0,,,
168814912.0,85,46.0,21.0,10.0,10.0
168814944.0,13,13.0,11.0,11.0,11.0
168815728.0,29,23.0,14.0,11.0,7.0
168815824.0,19,19.0,,,
168816192.0,52,33.0,19.0,11.0,10.0
168816464.0,5,5.0,,,
168817184.0,1,1.0,1.0,,
168817536.0,46,25.0,24.0,21.0,21.0
168817664.0,85,75.0,57.0,40.0,30.0
168817776.0,44,22.0,11.0,2.0,2.0
168818608.0,5,4.0,3.0,1.0,1.0
168818752.0,101,80.0,60.0,32.0,31.0
168819376.0,48,48.0,42.0,16.0,14.0
168820112.0,14,14.0,10.0,10.0,10.0
168820192.0,7,3.0,2.0,2.0,2.0
168820720.0,3,1.0,1.0,,
168821824.0,11,10.0,9.0,9.0,9.0
168823248.0,101,91.0,86.0,84.0,83.0
168823600.0,11,11.0,8.0,8.0,6.0
168824080.0,136,106.0,94.0,92.0,90.0
168824992.0,19,19.0,12.0,11.0,11.0
168825232.0,15,4.0,4.0,4.0,4.0
168825648.0,88,75.0,55.0,48.0,47.0
168825728.0,10,10.0,7.0,4.0,4.0
168825760.0,83,43.0,28.0,21.0,21.0
168825856.0,2,2.0,2.0,2.0,
168826160.0,20,17.0,11.0,6.0,4.0
168826432.0,7,6.0,1.0,1.0,1.0
168826960.0,55,36.0,25.0,25.0,25.0
168827376.0,263,146.0,13.0,10.0,10.0
168827984.0,129,124.0,69.0,23.0,20.0
168829920.0,15,12.0,11.0,11.0,9.0
168830464.0,166,83.0,58.0,49.0,49.0
168830640.0,190,116.0,8.0,2.0,1.0
168831232.0,29,25.0,18.0,10.0,10.0
168832144.0,93,55.0,24.0,24.0,24.0
168832160.0,72,26.0,13.0,13.0,10.0
168832384.0,53,49.0,35.0,34.0,34.0
168832560.0,14,7.0,7.0,7.0,7.0
168832992.0,8,8.0,8.0,2.0,2.0
168834656.0,9,8.0,6.0,6.0,6.0
168835440.0,7,4.0,4.0,2.0,2.0
168836208.0,23,23.0,2.0,2.0,2.0
168837024.0,57,51.0,36.0,17.0,13.0
168837312.0,53,30.0,12.0,12.0,1.0
168837504.0,20,18.0,5.0,4.0,3.0
168837776.0,26,17.0,10.0,10.0,10.0
168837904.0,110,94.0,46.0,30.0,30.0
168838320.0,1,,,,
168838448.0,94,74.0,69.0,69.0,68.0
168838528.0,37,37.0,36.0,28.0,27.0
168838896.0,9,9.0,7.0,,
168838912.0,93,92.0,78.0,39.0,39.0
168839504.0,7,,,,
168839600.0,38,36.0,32.0,29.0,27.0
168839696.0,4,4.0,4.0,4.0,4.0
168839936.0,48,37.0,32.0,30.0,30.0
168839968.0,45,19.0,17.0,17.0,17.0
168840016.0,36,35.0,17.0,13.0,7.0
168840096.0,53,38.0,36.0,28.0,25.0
168841920.0,20,13.0,13.0,10.0,10.0
168843696.0,10,7.0,7.0,3.0,2.0
168844384.0,91,71.0,67.0,46.0,43.0
168844544.0,19,17.0,6.0,1.0,1.0
168844624.0,106,69.0,59.0,54.0,54.0
168844960.0,4,2.0,,,
168845008.0,4,4.0,1.0,,
168845120.0,73,62.0,37.0,36.0,34.0
168845168.0,5,4.0,1.0,1.0,1.0
168845360.0,176,156.0,137.0,80.0,75.0
168845392.0,190,179.0,152.0,133.0,125.0
168845424.0,57,47.0,24.0,22.0,20.0
168845664.0,124,68.0,35.0,19.0,17.0
168845872.0,172,105.0,82.0,21.0,11.0
168846528.0,10,2.0,1.0,1.0,1.0
168846608.0,86,74.0,53.0,40.0,40.0
168847088.0,83,62.0,32.0,25.0,25.0
168847360.0,216,185.0,96.0,67.0,67.0
168848080.0,55,52.0,15.0,5.0,5.0
168848240.0,91,62.0,52.0,28.0,19.0
168849056.0,1,,,,
168849120.0,38,20.0,13.0,11.0,11.0
168849168.0,73,53.0,39.0,35.0,31.0
168849216.0,102,94.0,57.0,36.0,35.0
168849888.0,177,124.0,120.0,62.0,61.0
168850128.0,39,37.0,14.0,14.0,8.0
168850144.0,86,52.0,42.0,41.0,33.0
168850288.0,10,10.0,10.0,10.0,9.0
168850880.0,85,62.0,47.0,39.0,38.0
168851232.0,1,,,,
168852128.0,19,12.0,9.0,9.0,9.0
168852784.0,65,53.0,16.0,16.0,13.0
168853584.0,112,72.0,27.0,26.0,26.0
168853728.0,5,4.0,4.0,4.0,
168853792.0,10,10.0,10.0,10.0,10.0
168854736.0,4,,,,
168855200.0,25,21.0,3.0,3.0,3.0
168855440.0,15,15.0,15.0,11.0,10.0
168855536.0,14,1.0,1.0,1.0,1.0
168855936.0,20,1.0,,,
168856160.0,92,59.0,36.0,30.0,30.0
168856400.0,8,,,,
168857200.0,158,107.0,70.0,47.0,47.0
168857408.0,38,31.0,14.0,13.0,11.0
168857616.0,33,33.0,32.0,31.0,31.0
168857776.0,13,12.0,2.0,2.0,2.0
168857872.0,6,6.0,6.0,6.0,6.0
168858432.0,75,44.0,30.0,21.0,21.0
168858528.0,355,267.0,221.0,190.0,188.0
168859184.0,48,35.0,30.0,24.0,19.0
168859408.0,6,4.0,4.0,4.0,4.0
168859504.0,23,16.0,16.0,16.0,16.0
168859568.0,120,113.0,107.0,74.0,74.0
168859664.0,36,33.0,32.0,32.0,32.0
168860448.0,52,50.0,47.0,43.0,41.0
168860816.0,30,30.0,24.0,20.0,20.0
168860848.0,38,8.0,6.0,6.0,5.0
168861696.0,69,54.0,51.0,49.0,49.0
168862032.0,96,63.0,60.0,57.0,57.0
168863648.0,30,23.0,15.0,14.0,13.0
168863760.0,34,23.0,17.0,3.0,3.0
168863776.0,327,279.0,176.0,122.0,112.0
168863936.0,4,2.0,2.0,2.0,2.0
168864224.0,39,26.0,17.0,17.0,17.0
168864240.0,2,,,,
168864864.0,12,11.0,11.0,4.0,3.0
168865184.0,25,,,,
168865664.0,35,27.0,20.0,13.0,11.0
168866272.0,82,66.0,44.0,40.0,38.0
168867072.0,52,52.0,41.0,37.0,37.0
168867344.0,10,4.0,1.0,1.0,1.0
168867536.0,60,55.0,48.0,21.0,16.0
168868352.0,66,48.0,32.0,32.0,28.0
168868960.0,10,1.0,,,
168869312.0,14,12.0,2.0,2.0,2.0
168869376.0,71,50.0,42.0,41.0,41.0
168869968.0,13,12.0,3.0,2.0,2.0
168870720.0,12,12.0,,,
168871152.0,1,1.0,,,
168871312.0,7,4.0,4.0,,
168871664.0,3,2.0,2.0,2.0,2.0
168871792.0,24,22.0,21.0,21.0,19.0
168872176.0,32,3.0,2.0,2.0,2.0
168872304.0,69,21.0,16.0,10.0,10.0
168872336.0,36,21.0,9.0,2.0,2.0
168872432.0,12,5.0,4.0,2.0,2.0
168872496.0,18,11.0,10.0,9.0,8.0
168873072.0,2,2.0,2.0,2.0,2.0
168873184.0,45,25.0,6.0,6.0,6.0
168873744.0,26,23.0,23.0,19.0,19.0
168873968.0,64,59.0,55.0,51.0,51.0
168874112.0,42,36.0,25.0,20.0,19.0
168874336.0,56,51.0,48.0,30.0,23.0
168874688.0,63,48.0,39.0,36.0,36.0
168875072.0,27,25.0,19.0,18.0,10.0
168875328.0,64,48.0,44.0,18.0,17.0
168875360.0,11,2.0,2.0,1.0,1.0
168875664.0,87,84.0,50.0,37.0,29.0
168875888.0,88,73.0,30.0,19.0,19.0
168875904.0,35,29.0,21.0,20.0,19.0
168877040.0,28,25.0,4.0,4.0,4.0
168877280.0,33,27.0,13.0,13.0,13.0
168877520.0,58,50.0,40.0,35.0,34.0
168878272.0,47,36.0,28.0,26.0,23.0
168879056.0,24,19.0,4.0,4.0,4.0
168879264.0,139,109.0,103.0,89.0,86.0
168879584.0,143,128.0,84.0,50.0,43.0
168880400.0,46,8.0,8.0,,
168880640.0,82,61.0,60.0,18.0,12.0
168880736.0,60,53.0,24.0,9.0,9.0
168881184.0,9,8.0,,,
168881376.0,13,4.0,3.0,3.0,3.0
168881568.0,20,12.0,2.0,,
168882144.0,113,104.0,103.0,102.0,100.0
168882896.0,29,28.0,20.0,10.0,9.0
168883200.0,6,,,,
168883456.0,9,6.0,5.0,5.0,
168883792.0,77,16.0,14.0,12.0,12.0
168883952.0,6,5.0,2.0,,
168884288.0,3,,,,
168884720.0,38,9.0,9.0,9.0,9.0
168885040.0,7,5.0,4.0,4.0,4.0
168885216.0,85,34.0,23.0,18.0,15.0
168885568.0,60,42.0,33.0,22.0,18.0
168887056.0,47,36.0,19.0,16.0,16.0
168887120.0,41,25.0,20.0,15.0,12.0
168888144.0,66,48.0,27.0,16.0,14.0
168888160.0,42,41.0,35.0,30.0,28.0
168888240.0,57,,,,
168888736.0,5,4.0,4.0,4.0,4.0
168888976.0,15,5.0,3.0,2.0,2.0
168889456.0,5,3.0,,,
168889648.0,5,5.0,5.0,1.0,1.0
168891520.0,90,72.0,60.0,48.0,47.0
168892160.0,247,204.0,108.0,71.0,71.0
168892384.0,91,69.0,19.0,5.0,5.0
168892624.0,113,106.0,105.0,60.0,57.0
168892656.0,153,103.0,69.0,52.0,50.0
168892752.0,1,,,,
168892880.0,4,3.0,3.0,3.0,3.0
168892896.0,145,131.0,124.0,116.0,109.0
168892992.0,23,19.0,16.0,15.0,15.0
168893584.0,79,79.0,77.0,76.0,76.0
168893648.0,11,9.0,6.0,3.0,3.0
168894672.0,91,62.0,51.0,39.0,38.0
168895296.0,63,62.0,43.0,41.0,33.0
168895504.0,160,138.0,81.0,81.0,81.0
168895696.0,6,3.0,2.0,2.0,2.0
168895872.0,9,9.0,7.0,7.0,6.0
168896272.0,9,7.0,4.0,4.0,2.0
168897168.0,47,31.0,12.0,8.0,8.0
168897472.0,53,33.0,33.0,8.0,8.0
168897568.0,4,4.0,3.0,3.0,3.0
168897696.0,21,1.0,1.0,1.0,1.0
168897856.0,70,60.0,27.0,27.0,27.0
168898720.0,102,68.0,42.0,39.0,39.0
168899296.0,24,16.0,12.0,5.0,4.0
168899808.0,149,137.0,127.0,124.0,124.0
168900016.0,7,3.0,3.0,1.0,
168900112.0,41,27.0,5.0,,
168900512.0,8,6.0,2.0,,
168900912.0,2,2.0,2.0,,
168901728.0,39,39.0,12.0,12.0,12.0
168901776.0,20,15.0,4.0,4.0,3.0
168901856.0,29,29.0,19.0,18.0,14.0
168902576.0,45,35.0,30.0,29.0,29.0
168902592.0,38,35.0,31.0,26.0,26.0
168902992.0,45,28.0,4.0,,
168903280.0,27,20.0,8.0,,
168903632.0,12,4.0,2.0,2.0,2.0
168903984.0,32,21.0,13.0,12.0,11.0
168904592.0,72,56.0,20.0,13.0,13.0
168904688.0,133,127.0,63.0,48.0,48.0
168905024.0,42,38.0,38.0,26.0,26.0
168905440.0,47,47.0,38.0,38.0,38.0
168905504.0,61,44.0,42.0,39.0,18.0
168906160.0,44,44.0,43.0,37.0,37.0
168906256.0,63,62.0,58.0,37.0,37.0
168907264.0,9,7.0,7.0,,
168907696.0,11,9.0,,,
168907968.0,80,62.0,25.0,18.0,17.0
168908352.0,5,5.0,5.0,4.0,4.0
168908416.0,25,2.0,,,
168908480.0,16,8.0,5.0,2.0,2.0
168908512.0,189,65.0,34.0,23.0,22.0
168909008.0,39,30.0,15.0,9.0,6.0
168909808.0,38,27.0,10.0,3.0,3.0
168909888.0,2,1.0,1.0,1.0,1.0
168909952.0,61,58.0,54.0,39.0,39.0
168910016.0,39,35.0,33.0,29.0,29.0
168910592.0,3,3.0,1.0,1.0,
168910832.0,18,13.0,11.0,9.0,8.0
168911856.0,35,22.0,15.0,15.0,13.0
168912208.0,121,97.0,40.0,26.0,19.0
168912352.0,62,54.0,44.0,25.0,25.0
168912464.0,14,10.0,10.0,10.0,10.0
168913232.0,78,71.0,49.0,17.0,17.0
168914032.0,13,9.0,2.0,2.0,2.0
168914080.0,46,30.0,20.0,16.0,16.0
168914144.0,16,14.0,1.0,1.0,1.0
168914464.0,38,27.0,26.0,16.0,12.0
168915120.0,21,21.0,3.0,3.0,3.0
168915216.0,24,14.0,2.0,1.0,1.0
168915264.0,40,37.0,35.0,10.0,9.0
168915600.0,65,49.0,38.0,35.0,35.0
168915904.0,22,14.0,14.0,1.0,
168916000.0,62,50.0,12.0,10.0,10.0
168917152.0,128,121.0,74.0,71.0,69.0
168918016.0,12,10.0,4.0,4.0,4.0
168918080.0,50,42.0,26.0,14.0,14.0
168918352.0,209,164.0,101.0,79.0,77.0
168918656.0,26,26.0,26.0,26.0,26.0
168918720.0,2,2.0,2.0,2.0,2.0
168919168.0,47,36.0,26.0,26.0,22.0
168919920.0,1,1.0,1.0,1.0,
168920096.0,31,28.0,20.0,19.0,19.0
168920256.0,134,110.0,80.0,73.0,65.0
168920928.0,9,4.0,1.0,,
168921200.0,41,21.0,20.0,20.0,14.0
168922320.0,96,53.0,49.0,36.0,36.0
168922480.0,88,73.0,41.0,38.0,38.0
168922688.0,39,35.0,12.0,,
168923504.0,68,65.0,53.0,51.0,36.0
168923536.0,52,48.0,36.0,12.0,9.0
168923712.0,74,69.0,61.0,61.0,61.0
168924304.0,8,8.0,8.0,8.0,7.0
168924816.0,22,14.0,4.0,4.0,4.0
168924832.0,7,,,,
168925248.0,81,69.0,65.0,51.0,39.0
168925472.0,109,88.0,58.0,54.0,53.0
168925536.0,106,97.0,34.0,26.0,26.0
168925616.0,20,11.0,7.0,6.0,6.0
168925792.0,179,122.0,97.0,92.0,84.0
168925840.0,18,17.0,13.0,13.0,13.0
168926224.0,110,110.0,86.0,76.0,73.0
168926400.0,102,90.0,64.0,63.0,63.0
168926528.0,1,1.0,1.0,,
168927376.0,21,16.0,8.0,7.0,4.0
168927408.0,23,22.0,3.0,,
168929376.0,45,38.0,32.0,17.0,6.0
168929536.0,16,15.0,10.0,10.0,10.0
168930288.0,10,10.0,7.0,7.0,7.0
168930352.0,129,107.0,89.0,68.0,67.0
168930368.0,4,3.0,3.0,3.0,2.0
168930432.0,84,41.0,33.0,18.0,16.0
168930464.0,22,20.0,8.0,3.0,3.0
168930576.0,18,17.0,5.0,,
168931040.0,97,55.0,20.0,15.0,15.0
168931200.0,125,100.0,58.0,48.0,48.0
168931248.0,12,5.0,5.0,,
168931776.0,42,25.0,23.0,18.0,18.0
168931856.0,19,9.0,7.0,7.0,7.0
168931952.0,104,54.0,37.0,15.0,15.0
168932016.0,1,,,,
168932208.0,6,6.0,6.0,5.0,5.0
168932640.0,26,19.0,2.0,,
168932656.0,71,70.0,62.0,43.0,37.0
168932720.0,1,1.0,,,
168932800.0,60,50.0,43.0,43.0,43.0
168932976.0,32,20.0,5.0,5.0,5.0
168933328.0,80,71.0,62.0,60.0,52.0
168933968.0,37,32.0,27.0,10.0,10.0
168934384.0,67,48.0,25.0,22.0,22.0
168934512.0,16,13.0,13.0,11.0,11.0
168934880.0,39,36.0,36.0,22.0,22.0
168935104.0,54,37.0,26.0,26.0,26.0
168935264.0,10,7.0,6.0,6.0,5.0
168935968.0,5,,,,
168936000.0,21,16.0,14.0,13.0,13.0
168936080.0,2,2.0,2.0,,
168936896.0,163,148.0,118.0,105.0,98.0
168936960.0,96,79.0,54.0,51.0,48.0
168937040.0,29,29.0,17.0,,
168937072.0,42,27.0,23.0,3.0,1.0
168938096.0,5,5.0,1.0,,
168938208.0,11,8.0,2.0,1.0,1.0
168938240.0,44,27.0,22.0,22.0,19.0
168938368.0,28,19.0,5.0,5.0,5.0
168938480.0,14,12.0,12.0,12.0,12.0
168938560.0,76,69.0,53.0,48.0,41.0
168938640.0,16,15.0,14.0,14.0,14.0
168939008.0,19,15.0,10.0,9.0,9.0
168939456.0,114,80.0,75.0,69.0,69.0
168939696.0,148,90.0,44.0,28.0,28.0
168939792.0,10,10.0,7.0,6.0,6.0
168939888.0,5,5.0,5.0,5.0,5.0
168940080.0,2,2.0,2.0,2.0,2.0
168940320.0,52,31.0,28.0,28.0,28.0
168940352.0,22,19.0,12.0,10.0,9.0
168940416.0,2,2.0,,,
168940592.0,56,23.0,16.0,12.0,11.0
168940768.0,157,121.0,55.0,3.0,3.0
168940784.0,17,12.0,,,
168941104.0,19,16.0,8.0,5.0,3.0
168941360.0,5,4.0,4.0,1.0,1.0
168941392.0,49,49.0,44.0,27.0,27.0
168941568.0,83,48.0,28.0,17.0,17.0
168941824.0,1,,,,
168942256.0,45,39.0,27.0,21.0,20.0
168942304.0,37,30.0,28.0,25.0,25.0
168942816.0,38,27.0,17.0,12.0,12.0
168943152.0,52,45.0,42.0,30.0,30.0
168944464.0,9,4.0,,,
168944720.0,29,27.0,27.0,27.0,23.0
168945072.0,15,12.0,5.0,2.0,2.0
168945344.0,20,14.0,11.0,10.0,10.0
168945584.0,11,11.0,11.0,11.0,11.0
168946176.0,14,7.0,5.0,5.0,5.0
168947536.0,43,29.0,10.0,8.0,8.0
168948128.0,126,97.0,92.0,58.0,26.0
168948336.0,62,45.0,29.0,25.0,25.0
168948368.0,3,1.0,1.0,1.0,1.0
168948480.0,69,45.0,14.0,8.0,8.0
168948672.0,1,1.0,,,
168948688.0,54,54.0,52.0,52.0,44.0
168949296.0,85,81.0,41.0,36.0,34.0
168949520.0,22,16.0,16.0,16.0,16.0
168949536.0,69,45.0,30.0,25.0,25.0
168949968.0,155,115.0,101.0,68.0,68.0
168950448.0,13,13.0,11.0,9.0,5.0
168950832.0,109,94.0,85.0,85.0,84.0
168951232.0,20,20.0,20.0,20.0,20.0
168951280.0,88,32.0,28.0,6.0,4.0
168951696.0,9,6.0,6.0,5.0,5.0
168951744.0,255,166.0,149.0,141.0,140.0
168952192.0,4,3.0,3.0,3.0,3.0
168952448.0,51,42.0,36.0,9.0,8.0
168952944.0,109,80.0,31.0,16.0,16.0
168953120.0,26,6.0,5.0,4.0,4.0
168953328.0,2,2.0,2.0,2.0,2.0
168953552.0,17,16.0,16.0,16.0,16.0
168953600.0,75,72.0,46.0,46.0,44.0
168954064.0,37,17.0,6.0,2.0,2.0
168954496.0,71,65.0,35.0,32.0,32.0
168954656.0,1,1.0,1.0,1.0,
168954720.0,114,65.0,50.0,30.0,30.0
168954960.0,113,93.0,51.0,45.0,45.0
168955312.0,6,6.0,6.0,6.0,6.0
168956672.0,74,54.0,52.0,40.0,39.0
168956848.0,15,12.0,6.0,3.0,
168957040.0,16,4.0,4.0,4.0,4.0
168957488.0,18,11.0,10.0,5.0,5.0
168957536.0,59,50.0,37.0,31.0,31.0
168957584.0,21,17.0,17.0,17.0,17.0
168957808.0,57,45.0,5.0,5.0,5.0
168958464.0,93,28.0,8.0,8.0,7.0
168958560.0,75,37.0,21.0,15.0,15.0
168958576.0,59,35.0,15.0,15.0,15.0
